"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Longview, TX","30980",2004,365,272,77,14,2,0,0,197,77,39,0,5,288,72,0
"Longview, WA","31020",2004,345,282,63,0,0,0,0,95,59,21,0,0,0,329,16
"Los Alamos, NM","31060",2004,117,117,0,0,0,0,0,32,19,10,0,0,0,117,0
"Los Angeles-Long Beach-Anaheim, CA","31080",2004,366,21,184,87,70,4,0,229,169,91,0,41,184,141,0
"Louisville/Jefferson County, KY-IN","31140",2004,366,119,227,18,2,0,0,192,90,58,1,8,98,259,0
"Lubbock, TX","31180",2004,56,51,5,0,0,0,0,74,49,27,0,0,0,56,0
"Ludington, MI","31220",2004,178,135,39,4,0,0,0,136,84,38,0,0,178,0,0
"Lumberton, NC","31300",2004,120,63,56,1,0,0,0,111,69,49,0,0,0,120,0
"Lynchburg, VA","31340",2004,118,65,53,0,0,0,0,97,70,48,0,0,0,118,0
"Macon, GA","31420",2004,366,175,173,14,4,0,0,169,90,52,0,0,121,245,0
"Madera, CA","31460",2004,340,214,103,23,0,0,0,147,93,44,0,49,291,0,0
"Madison, WI","31540",2004,247,180,62,5,0,0,0,124,67,42,0,0,169,78,0
"Malone, NY","31660",2004,366,365,1,0,0,0,0,71,31,10,0,0,90,0,276
"Manchester-Nashua, NH","31700",2004,366,286,69,8,3,0,0,179,70,37,9,128,164,64,1
"Manhattan, KS","31740",2004,364,323,41,0,0,0,0,100,51,38,0,0,364,0,0
"Manitowoc, WI","31820",2004,240,190,43,7,0,0,0,143,67,37,0,0,168,72,0
"Marietta, OH","31930",2004,237,177,52,8,0,0,0,129,80,43,0,0,210,0,27
"Marion, NC","32000",2004,116,51,63,2,0,0,0,103,76,53,0,0,0,116,0
"Marshall, TX","32220",2004,363,270,84,9,0,0,0,150,71,38,0,3,290,70,0
"Mason City, IA","32380",2004,362,282,78,2,0,0,0,118,62,32,0,0,0,81,281
"Mayaguez, PR","32420",2004,100,94,6,0,0,0,0,61,45,25,0,0,0,100,0
"Mayfield, KY","32460",2004,245,209,35,1,0,0,0,108,54,39,0,0,245,0,0
"McAlester, OK","32540",2004,364,289,72,3,0,0,0,105,64,39,0,0,303,61,0
"McAllen-Edinburg-Mission, TX","32580",2004,366,304,60,1,1,0,0,156,56,36,0,0,245,77,44
"Medford, OR","32780",2004,366,231,125,10,0,0,0,119,81,43,8,0,146,207,5
"Memphis, TN-MS-AR","32820",2004,366,109,229,26,2,0,0,169,93,58,1,6,120,238,1
"Merced, CA","32900",2004,365,162,127,62,13,1,0,204,126,58,0,37,282,45,1
"Meridian, MS","32940",2004,280,195,83,2,0,0,0,108,71,44,0,0,189,91,0
"Miami, OK","33060",2004,365,287,70,7,1,0,0,169,67,41,0,28,247,28,62
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",2004,366,177,180,6,3,0,0,161,74,51,11,10,75,270,0
"Michigan City-La Porte, IN","33140",2004,243,153,85,5,0,0,0,119,74,43,0,0,158,85,0
"Middlesborough, KY","33180",2004,263,195,66,2,0,0,0,115,67,44,0,0,221,42,0
"Milwaukee-Waukesha-West Allis, WI","33340",2004,366,256,94,15,1,0,0,187,71,41,0,86,161,109,10
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",2004,366,176,181,9,0,0,0,136,82,52,0,8,79,263,16
"Missoula, MT","33540",2004,251,217,29,3,2,0,0,157,57,24,59,0,0,116,76
"Mobile, AL","33660",2004,359,246,91,18,3,1,0,238,87,42,0,0,190,73,96
"Modesto, CA","33700",2004,366,208,123,31,4,0,0,159,100,47,4,77,237,46,2
"Monroe, LA","33740",2004,352,274,72,6,0,0,0,122,67,37,0,0,289,63,0
"Monroe, MI","33780",2004,120,64,54,2,0,0,0,109,81,45,0,0,0,120,0
"Montgomery, AL","33860",2004,284,179,98,7,0,0,0,129,77,46,0,0,188,96,0
"Morehead City, NC","33980",2004,365,323,39,3,0,0,0,143,51,37,0,0,365,0,0
"Morgan City, LA","34020",2004,349,277,62,9,1,0,0,154,77,34,0,0,349,0,0
"Morgantown, WV","34060",2004,260,168,91,1,0,0,0,122,74,44,0,0,155,104,1
"Morristown, TN","34100",2004,243,153,77,13,0,0,0,140,84,46,0,0,243,0,0
"Moscow, ID","34140",2004,292,272,20,0,0,0,0,64,43,20,0,0,0,292,0
"Moses Lake, WA","34180",2004,363,319,42,2,0,0,0,125,52,26,0,0,0,363,0
"Mount Vernon, IL","34500",2004,213,152,57,4,0,0,0,105,80,44,0,0,213,0,0
"Mount Vernon, OH","34540",2004,208,163,36,9,0,0,0,143,84,43,0,0,208,0,0
"Mount Vernon-Anacortes, WA","34580",2004,366,363,3,0,0,0,0,58,40,28,0,50,316,0,0
"Mountain Home, ID","34300",2004,274,221,53,0,0,0,0,80,58,42,0,60,214,0,0
"Muncie, IN","34620",2004,237,147,87,3,0,0,0,133,78,46,0,0,160,77,0
"Muscatine, IA","34700",2004,366,310,53,2,1,0,0,153,56,23,0,0,0,93,273
"Muskegon, MI","34740",2004,243,176,63,4,0,0,0,129,71,37,0,0,162,81,0
"Muskogee, OK","34780",2004,359,310,49,0,0,0,0,97,54,24,0,0,0,114,245
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","34820",2004,118,66,52,0,0,0,0,91,66,48,0,0,0,118,0
"Napa, CA","34900",2004,366,355,9,2,0,0,0,105,40,31,5,90,264,0,7
"Naples-Immokalee-Marco Island, FL","34940",2004,356,315,37,4,0,0,0,122,54,34,0,0,356,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",2004,366,137,207,21,1,0,0,156,88,55,1,6,132,227,0
"Natchez, MS-LA","35020",2004,280,189,87,4,0,0,0,119,75,43,0,0,200,80,0
"New Castle, IN","35220",2004,117,68,49,0,0,0,0,85,75,46,0,0,0,117,0
"New Castle, PA","35260",2004,366,328,36,2,0,0,0,126,51,33,2,165,149,0,50
"New Haven-Milford, CT","35300",2004,366,128,223,13,1,1,0,206,87,56,0,17,57,266,26
"New Orleans-Metairie, LA","35380",2004,366,174,171,19,2,0,0,172,84,52,3,15,119,228,1
"New York-Newark-Jersey City, NY-NJ-PA","35620",2004,366,97,218,40,10,1,0,201,111,62,0,87,108,170,1
"Niles-Benton Harbor, MI","35660",2004,240,156,78,6,0,0,0,126,80,42,0,0,167,73,0
"Nogales, AZ","35700",2004,62,40,22,0,0,0,0,93,61,46,0,0,0,47,15
"North Platte, NE","35820",2004,102,93,9,0,0,0,0,66,44,27,0,0,0,102,0
"North Port-Sarasota-Bradenton, FL","35840",2004,366,235,99,27,5,0,0,182,93,46,2,0,332,32,0
"Norwich-New London, CT","35980",2004,239,188,47,3,1,0,0,174,68,40,0,0,155,84,0
"Ocala, FL","36100",2004,353,272,74,7,0,0,0,143,71,40,0,0,292,61,0
"Odessa, TX","36220",2004,124,109,15,0,0,0,0,72,52,30,0,0,0,124,0
"Ogden-Clearfield, UT","36260",2004,366,185,164,14,3,0,0,161,86,50,7,161,144,46,8
"Ogdensburg-Massena, NY","36300",2004,114,94,19,1,0,0,0,101,59,22,0,0,0,114,0
"Oklahoma City, OK","36420",2004,366,224,129,13,0,0,0,140,84,47,0,33,205,128,0
"Olympia-Tumwater, WA","36500",2004,364,269,93,2,0,0,0,116,67,36,0,0,121,243,0
"Omaha-Council Bluffs, NE-IA","36540",2004,366,199,157,10,0,0,0,142,76,48,2,0,127,155,82
"Orangeburg, SC","36700",2004,302,244,54,4,0,0,0,115,67,35,0,46,235,21,0
"Orlando-Kissimmee-Sanford, FL","36740",2004,366,200,152,12,2,0,0,159,80,49,4,2,146,214,0
"Othello, WA","36830",2004,366,341,25,0,0,0,0,83,45,25,0,0,0,366,0
"Ottawa-Peru, IL","36860",2004,364,307,56,1,0,0,0,104,55,25,0,0,0,110,254
"Owensboro, KY","36980",2004,366,253,107,6,0,0,0,150,74,43,0,69,194,84,19
"Oxford, NC","37080",2004,214,131,64,19,0,0,0,147,100,46,0,0,214,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",2004,366,161,125,66,14,0,0,182,129,57,0,23,305,38,0
"Paducah, KY-IL","37140",2004,366,261,103,2,0,0,0,122,70,43,0,76,192,84,14
"Pahrump, NV","37220",2004,366,302,60,4,0,0,0,149,56,32,0,0,0,0,366
"Palatka, FL","37260",2004,352,346,6,0,0,0,0,74,32,21,0,0,0,0,352
"Palm Bay-Melbourne-Titusville, FL","37340",2004,354,294,59,1,0,0,0,105,62,38,0,0,304,39,11
"Panama City, FL","37460",2004,359,259,80,18,2,0,0,166,80,43,0,0,294,59,6
"Parkersburg-Vienna, WV","37620",2004,261,154,103,4,0,0,0,121,76,46,0,0,155,106,0
"Payson, AZ","37740",2004,265,131,115,19,0,0,0,133,93,51,0,1,201,54,9
"Pensacola-Ferry Pass-Brent, FL","37860",2004,363,165,171,24,3,0,0,156,93,52,0,0,142,221,0
"Peoria, IL","37900",2004,366,294,70,2,0,0,0,118,61,36,28,0,265,72,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",2004,366,103,213,39,11,0,0,195,108,61,0,51,115,200,0
"Phoenix-Mesa-Scottsdale, AZ","38060",2004,366,60,251,52,2,0,1,385,108,69,1,102,184,29,50
"Picayune, MS","38100",2004,118,72,45,1,0,0,0,115,72,42,0,0,0,118,0
"Pittsburgh, PA","38300",2004,366,101,200,48,17,0,0,171,125,63,0,16,66,275,9
"Pittsfield, MA","38340",2004,217,149,63,4,1,0,0,151,75,43,0,0,132,85,0
"Platteville, WI","38420",2004,114,78,34,2,0,0,0,124,65,40,0,0,0,114,0
"Pocatello, ID","38540",2004,365,255,104,4,2,0,0,172,61,38,0,16,0,333,16
"Point Pleasant, WV-OH","38580",2004,29,10,18,1,0,0,0,104,94,55,0,0,0,29,0
"Ponca City, OK","38620",2004,366,259,92,15,0,0,0,147,77,44,1,21,225,64,55
"Ponce, PR","38660",2004,116,99,17,0,0,0,0,68,55,29,0,0,0,68,48
"Port Angeles, WA","38820",2004,366,302,64,0,0,0,0,76,57,32,0,0,137,229,0
"Port St. Lucie, FL","38940",2004,335,286,44,5,0,0,0,126,54,36,0,25,251,59,0
"Portland-South Portland, ME","38860",2004,366,311,43,11,1,0,0,187,61,37,0,93,251,15,7
"Portland-Vancouver-Hillsboro, OR-WA","38900",2004,366,227,125,12,2,0,0,166,79,43,8,0,93,265,0
"Portsmouth, OH","39020",2004,147,80,64,3,0,0,0,128,71,45,0,0,0,113,34
"Pottsville, PA","39060",2004,364,364,0,0,0,0,0,10,5,2,364,0,0,0,0
"Prescott, AZ","39140",2004,258,140,107,11,0,0,0,140,84,49,0,0,203,46,9
"Providence-Warwick, RI-MA","39300",2004,366,198,146,18,3,1,0,205,83,48,0,28,108,230,0
"Provo-Orem, UT","39340",2004,366,175,163,15,13,0,0,165,93,51,1,99,135,124,7
"Pueblo, CO","39380",2004,125,118,7,0,0,0,0,68,45,27,0,0,0,85,40
"Pullman, WA","39420",2004,366,339,27,0,0,0,0,75,43,24,0,0,0,366,0
"Quincy, IL-MO","39500",2004,364,322,42,0,0,0,0,100,51,34,0,0,341,23,0
"Racine, WI","39540",2004,182,154,26,1,1,0,0,164,67,35,0,0,182,0,0
"Raleigh, NC","39580",2004,366,160,183,23,0,0,0,150,91,54,11,0,122,233,0
"Rapid City, SD","39660",2004,366,243,122,1,0,0,0,102,66,44,0,0,95,48,223
"Reading, PA","39740",2004,366,266,90,9,1,0,0,151,77,39,0,147,124,88,7
"Red Bluff, CA","39780",2004,304,189,67,47,1,0,0,159,108,42,0,0,287,0,17
"Red Wing, MN","39860",2004,183,157,26,0,0,0,0,97,54,40,0,1,182,0,0
"Redding, CA","39820",2004,366,254,75,34,3,0,0,177,101,44,0,0,350,16,0
"Reno, NV","39900",2004,366,244,116,6,0,0,0,126,74,45,18,0,313,24,11
"Richmond, VA","40060",2004,366,158,181,25,2,0,0,164,90,53,0,66,117,183,0
"Richmond-Berea, KY","40080",2004,120,61,59,0,0,0,0,96,69,50,0,0,0,111,9
"Riverside-San Bernardino-Ontario, CA","40140",2004,366,37,139,89,74,27,0,242,190,105,0,37,200,126,3
"Riverton, WY","40180",2004,121,94,23,4,0,0,0,126,80,20,0,0,0,88,33
"Roanoke, VA","40220",2004,366,257,103,6,0,0,0,126,70,40,0,121,149,93,3
"Rochester, MN","40340",2004,358,243,110,3,2,0,0,154,71,41,0,0,117,241,0
"Rochester, NY","40380",2004,366,319,43,4,0,0,0,108,54,33,10,0,292,64,0
"Rock Springs, WY","40540",2004,366,323,39,1,2,0,1,412,53,20,0,0,0,0,366
"Rockford, IL","40420",2004,366,324,38,4,0,0,0,132,54,32,15,0,320,31,0
"Rockland, ME","40500",2004,181,159,18,4,0,0,0,115,58,36,0,0,181,0,0
"Rocky Mount, NC","40580",2004,264,177,81,6,0,0,0,122,80,42,0,0,173,91,0
"Rome, GA","40660",2004,118,36,81,1,0,0,0,105,82,58,0,0,0,116,2
"Roswell, NM","40740",2004,120,106,14,0,0,0,0,71,53,29,0,0,0,119,1
"Ruidoso, NM","40760",2004,118,118,0,0,0,0,0,34,24,10,0,0,0,118,0
"Russellville, AR","40780",2004,119,68,51,0,0,0,0,99,64,42,0,0,0,119,0
"Rutland, VT","40860",2004,341,302,38,1,0,0,0,102,52,23,19,224,0,95,3
"Sacramento--Roseville--Arden-Arcade, CA","40900",2004,366,63,191,89,23,0,0,192,140,80,0,8,231,125,2
"Safford, AZ","40940",2004,61,60,1,0,0,0,0,73,24,13,0,0,0,0,61
"Saginaw, MI","40980",2004,118,85,33,0,0,0,0,93,76,29,0,0,0,118,0
"Salem, OH","41400",2004,61,54,7,0,0,0,0,66,52,24,0,0,0,0,61
"Salem, OR","41420",2004,366,304,60,2,0,0,0,115,62,31,43,0,135,188,0
"Salinas, CA","41500",2004,366,342,21,3,0,0,0,129,47,35,0,31,320,8,7
"Salisbury, MD-DE","41540",2004,263,147,98,16,2,0,0,154,97,48,0,0,183,80,0
"Salt Lake City, UT","41620",2004,366,135,176,34,21,0,0,171,116,58,0,81,131,125,29
"San Antonio-New Braunfels, TX","41700",2004,366,271,72,16,7,0,0,174,84,41,0,61,289,0,16
"San Diego-Carlsbad, CA","41740",2004,366,76,235,49,6,0,0,174,112,67,0,47,197,118,4
"San Francisco-Oakland-Hayward, CA","41860",2004,366,193,148,24,1,0,0,160,93,48,0,30,114,222,0
"San Jose-Sunnyvale-Santa Clara, CA","41940",2004,366,188,147,31,0,0,0,147,95,50,0,20,212,134,0
"San Juan-Carolina-Caguas, PR","41980",2004,366,308,58,0,0,0,0,99,55,35,108,1,0,128,129
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",2004,366,287,73,6,0,0,0,119,64,41,0,17,324,14,11
"Sandpoint, ID","41760",2004,345,340,5,0,0,0,0,63,31,13,0,0,0,27,318
"Santa Cruz-Watsonville, CA","42100",2004,366,345,18,3,0,0,0,143,47,36,0,5,339,11,11
"Santa Fe, NM","42140",2004,366,365,1,0,0,0,0,64,26,16,53,0,0,313,0
"Santa Maria-Santa Barbara, CA","42200",2004,366,217,130,17,2,0,0,192,87,48,0,7,347,12,0
"Santa Rosa, CA","42220",2004,366,336,29,1,0,0,0,122,46,33,0,60,264,40,2
"Sault Ste. Marie, MI","42300",2004,124,106,18,0,0,0,0,94,58,25,0,0,0,124,0
"Savannah, GA","42340",2004,366,187,173,6,0,0,0,126,75,50,0,0,64,299,3
"Scottsbluff, NE","42420",2004,87,83,4,0,0,0,0,58,43,21,0,0,0,87,0
"Scottsboro, AL","42460",2004,335,264,62,9,0,0,0,115,71,40,0,12,323,0,0
"Scranton--Wilkes-Barre--Hazleton, PA","42540",2004,366,203,152,11,0,0,0,136,77,45,0,35,82,249,0
"Searcy, AR","42620",2004,119,63,56,0,0,0,0,95,67,48,0,0,0,119,0
"Seattle-Tacoma-Bellevue, WA","42660",2004,366,144,200,19,3,0,0,154,92,54,0,7,95,264,0
"Sebastian-Vero Beach, FL","42680",2004,296,247,46,3,0,0,0,112,67,39,0,0,296,0,0
"Sebring, FL","42700",2004,338,291,43,4,0,0,0,108,61,38,0,0,338,0,0
"Seneca, SC","42860",2004,356,269,80,7,0,0,0,147,71,41,0,0,314,42,0
"Sevierville, TN","42940",2004,361,201,142,17,1,0,0,151,90,48,0,0,361,0,0
"Seymour, IN","42980",2004,180,137,42,1,0,0,0,119,71,44,0,0,180,0,0
"Sheboygan, WI","43100",2004,184,152,21,11,0,0,0,140,77,37,0,0,184,0,0
"Shelton, WA","43220",2004,366,293,72,1,0,0,0,112,60,33,0,0,122,244,0
"Sheridan, WY","43260",2004,237,189,43,5,0,0,0,116,60,32,0,0,0,77,160
"Show Low, AZ","43320",2004,335,216,115,4,0,0,0,147,80,45,0,0,322,8,5
"Shreveport-Bossier City, LA","43340",2004,366,222,134,10,0,0,0,143,74,45,0,0,178,186,2
"Sierra Vista-Douglas, AZ","43420",2004,362,248,111,3,0,0,0,108,74,45,0,0,346,14,2
"Silver City, NM","43500",2004,119,117,2,0,0,0,0,60,38,21,0,0,0,97,22
"Sioux City, IA-NE-SD","43580",2004,124,95,29,0,0,0,0,97,62,38,0,0,0,107,17
"Sioux Falls, SD","43620",2004,366,329,37,0,0,0,0,100,51,29,0,99,79,99,89
"Somerset, KY","43700",2004,265,213,52,0,0,0,0,93,64,41,0,0,245,0,20
"Somerset, PA","43740",2004,359,335,23,1,0,0,0,119,47,32,0,0,359,0,0
"Sonora, CA","43760",2004,366,227,123,16,0,0,0,140,87,44,4,0,362,0,0
"South Bend-Mishawaka, IN-MI","43780",2004,366,259,94,12,1,0,0,164,77,41,0,133,161,72,0
"Spartanburg, SC","43900",2004,360,140,197,21,2,0,0,156,91,55,0,0,130,229,1
"Spokane-Spokane Valley, WA","44060",2004,366,158,204,4,0,0,0,115,75,53,9,0,106,238,13
"Springfield, IL","44100",2004,366,294,70,2,0,0,0,102,60,37,28,0,252,86,0
"Springfield, MA","44140",2004,366,187,163,12,4,0,0,169,86,49,0,3,173,189,1
"Springfield, MO","44180",2004,366,313,52,1,0,0,0,119,58,38,5,126,151,84,0
"Springfield, OH","44220",2004,265,149,101,14,1,0,0,156,87,48,0,0,182,83,0
"St. Cloud, MN","41060",2004,366,292,70,4,0,0,0,135,62,34,13,0,135,218,0
"St. George, UT","41100",2004,340,218,110,12,0,0,0,133,87,47,0,0,327,13,0
"St. Joseph, MO-KS","41140",2004,122,72,50,0,0,0,0,100,63,46,0,0,0,92,30
"St. Louis, MO-IL","41180",2004,366,90,236,38,2,0,0,177,105,63,0,14,92,185,75
"St. Marys, PA","41260",2004,354,309,39,6,0,0,0,122,58,34,0,0,354,0,0
"State College, PA","44300",2004,366,187,164,15,0,0,0,146,81,50,0,5,145,216,0
"Steamboat Springs, CO","44460",2004,334,309,25,0,0,0,0,84,46,17,0,0,0,46,288
"Stockton-Lodi, CA","44700",2004,366,264,88,13,1,0,0,179,82,43,0,89,206,50,21
"Summerville, GA","44900",2004,253,184,64,5,0,0,0,122,80,43,0,0,240,0,13
"Syracuse, NY","45060",2004,366,313,46,7,0,0,0,143,58,35,6,0,334,26,0
"Tahlequah, OK","45140",2004,366,296,63,7,0,0,0,122,64,37,17,77,230,33,9
"Talladega-Sylacauga, AL","45180",2004,283,193,85,5,0,0,0,147,68,43,0,0,187,96,0
"Tallahassee, FL","45220",2004,366,149,200,15,2,0,0,156,84,54,0,0,95,271,0
"Tampa-St. Petersburg-Clearwater, FL","45300",2004,366,121,225,18,2,0,0,179,90,55,0,0,138,223,5
"Taos, NM","45340",2004,355,353,2,0,0,0,0,53,30,15,0,0,0,333,22
"Terre Haute, IN","45460",2004,244,152,87,5,0,0,0,126,79,46,0,0,148,96,0
"Texarkana, TX-AR","45500",2004,118,67,51,0,0,0,0,91,68,47,0,0,0,118,0
"The Dalles, OR","45520",2004,245,206,36,3,0,0,0,124,59,23,0,0,0,245,0
"Tiffin, OH","45660",2004,177,176,1,0,0,0,0,52,28,16,0,0,0,0,177
"Toledo, OH","45780",2004,366,253,98,14,1,0,0,161,80,41,0,0,165,97,104
"Topeka, KS","45820",2004,125,96,28,1,0,0,0,106,63,38,0,0,0,122,3
"Torrington, CT","45860",2004,237,177,50,8,2,0,0,185,84,41,0,0,167,70,0
"Traverse City, MI","45900",2004,183,143,35,5,0,0,0,136,84,40,0,0,183,0,0
"Trenton, NJ","45940",2004,366,269,79,15,3,0,0,169,84,41,0,89,223,54,0
"Troy, AL","45980",2004,53,53,0,0,0,0,0,49,32,18,0,0,0,0,53
"Truckee-Grass Valley, CA","46020",2004,366,166,128,60,11,1,0,206,122,52,0,0,316,14,36
"Tucson, AZ","46060",2004,366,228,129,9,0,0,0,115,87,47,0,39,283,21,23
"Tullahoma-Manchester, TN","46100",2004,302,240,60,2,0,0,0,115,67,41,0,6,296,0,0
"Tulsa, OK","46140",2004,366,204,150,12,0,0,0,136,83,48,0,0,192,171,3
"Tupelo, MS","46180",2004,366,191,166,9,0,0,0,121,78,50,0,0,82,283,1
"Tuscaloosa, AL","46220",2004,275,203,70,2,0,0,0,115,68,42,0,0,175,100,0
"Twin Falls, ID","46300",2004,266,243,23,0,0,0,0,88,49,27,0,0,0,266,0
"Tyler, TX","46340",2004,366,265,65,35,1,0,0,164,100,39,0,2,364,0,0
"Ukiah, CA","46380",2004,366,356,10,0,0,0,0,64,44,32,2,44,298,19,3
"Union City, TN-KY","46460",2004,60,59,1,0,0,0,0,100,42,29,0,5,55,0,0
"Urban Honolulu, HI","46520",2004,366,363,1,0,2,0,0,175,35,22,21,3,208,89,45
"Utica-Rome, NY","46540",2004,365,338,24,3,0,0,0,133,48,33,0,0,363,0,2
"Valdosta, GA","46660",2004,49,21,28,0,0,0,0,87,74,52,0,0,0,49,0
"Vallejo-Fairfield, CA","46700",2004,366,207,142,16,1,0,0,154,87,45,0,8,143,215,0
"Vernal, UT","46860",2004,50,50,0,0,0,0,0,16,10,5,0,0,0,0,50
"Vicksburg, MS","46980",2004,167,109,58,0,0,0,0,97,63,44,0,0,71,96,0
"Victoria, TX","47020",2004,361,311,44,5,1,0,0,154,64,32,0,0,361,0,0
"Vincennes, IN","47180",2004,360,273,85,2,0,0,0,112,67,40,0,0,280,80,0
"Vineland-Bridgeton, NJ","47220",2004,364,287,63,13,1,0,0,159,80,35,0,0,364,0,0
"Vineyard Haven, MA","47240",2004,241,195,39,7,0,0,0,126,74,38,0,0,172,69,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",2004,366,168,186,11,1,0,0,185,80,52,0,39,117,210,0
"Visalia-Porterville, CA","47300",2004,366,46,157,86,77,0,0,195,164,96,0,7,217,142,0
"Wabash, IN","47340",2004,349,308,37,4,0,0,0,122,54,35,0,0,349,0,0
"Walla Walla, WA","47460",2004,366,284,77,4,1,0,0,173,62,32,0,0,0,317,49
"Walterboro, SC","47500",2004,231,187,40,4,0,0,0,112,61,38,0,0,231,0,0
"Warner Robins, GA","47580",2004,58,28,30,0,0,0,0,97,74,52,0,0,0,58,0
"Washington Court House, OH","47920",2004,349,286,55,8,0,0,0,136,64,35,0,0,349,0,0
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2004,366,119,206,34,5,2,0,219,104,60,0,85,121,159,1
"Waterloo-Cedar Falls, IA","47940",2004,265,207,57,1,0,0,0,108,60,39,0,0,191,70,4
"Watertown, SD","47980",2004,122,84,37,1,0,0,0,103,59,38,0,0,0,112,10
"Watertown-Fort Atkinson, WI","48020",2004,192,162,29,1,0,0,0,136,67,39,0,0,192,0,0
"Watertown-Fort Drum, NY","48060",2004,216,182,30,4,0,0,0,150,74,38,0,0,216,0,0
"Wausau, WI","48140",2004,183,163,20,0,0,0,0,100,54,40,0,0,183,0,0
"Weatherford, OK","48220",2004,58,58,0,0,0,0,0,38,29,17,0,0,0,0,58
"Weirton-Steubenville, WV-OH","48260",2004,366,212,133,19,1,1,0,208,86,47,28,0,115,133,90
"Wenatchee, WA","48300",2004,122,85,37,0,0,0,0,85,72,36,0,0,0,122,0
"Wheeling, WV-OH","48540",2004,349,259,86,4,0,0,0,130,66,37,88,0,146,115,0
"Whitewater-Elkhorn, WI","48580",2004,184,146,37,1,0,0,0,129,74,40,0,0,184,0,0
"Wichita, KS","48620",2004,366,288,76,2,0,0,0,119,65,41,11,22,245,72,16
"Williamsport, PA","48700",2004,232,178,47,7,0,0,0,143,77,41,0,0,214,0,18
"Wilmington, NC","48900",2004,324,253,68,3,0,0,0,122,64,36,63,0,180,81,0
"Wilmington, OH","48940",2004,214,145,54,14,1,0,0,154,93,45,0,0,214,0,0
"Winchester, VA-WV","49020",2004,239,192,45,1,1,0,0,159,71,38,0,0,214,0,25
"Winona, MN","49100",2004,115,93,21,1,0,0,0,111,60,23,0,0,0,115,0
"Winston-Salem, NC","49180",2004,366,129,217,20,0,0,0,136,91,57,0,31,84,248,3
"Worcester, MA-CT","49340",2004,366,219,132,14,1,0,0,182,77,45,0,13,149,202,2
"Yakima, WA","49420",2004,309,245,55,6,3,0,0,154,67,24,84,0,0,189,36
"York-Hanover, PA","49620",2004,366,233,117,14,2,0,0,152,87,44,0,130,149,83,4
"Youngstown-Warren-Boardman, OH-PA","49660",2004,366,144,194,26,2,0,0,159,97,55,0,0,116,250,0
"Yuba City, CA","49700",2004,366,214,122,29,1,0,0,159,96,46,0,57,231,78,0
"Yuma, AZ","49740",2004,265,192,64,9,0,0,0,115,80,43,0,0,202,0,63
