"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Martinsville, VA","32300",1997,225,145,61,19,0,0,0,140,100,45,0,0,202,0,23
"Mason City, IA","32380",1997,360,312,48,0,0,0,0,81,53,29,0,0,0,0,360
"Mayfield, KY","32460",1997,208,153,45,8,2,0,0,156,80,40,0,0,208,0,0
"McAllen-Edinburg-Mission, TX","32580",1997,357,335,20,2,0,0,0,122,47,31,0,0,348,0,9
"Medford, OR","32780",1997,365,288,77,0,0,0,0,90,57,42,237,0,109,0,19
"Memphis, TN-MS-AR","32820",1997,365,199,115,34,15,2,0,203,115,49,24,128,202,0,11
"Merced, CA","32900",1997,361,261,90,9,1,0,0,174,71,44,0,86,275,0,0
"Meridian, MS","32940",1997,192,103,79,10,0,0,0,143,90,49,0,0,192,0,0
"Mexico, MO","33020",1997,60,60,0,0,0,0,0,32,25,14,0,0,0,0,60
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",1997,365,273,78,12,2,0,0,156,71,43,16,71,224,48,6
"Michigan City-La Porte, IN","33140",1997,207,135,48,16,6,2,0,233,105,44,0,0,183,0,24
"Middlesborough, KY","33180",1997,365,286,69,10,0,0,0,122,71,34,144,0,210,0,11
"Milwaukee-Waukesha-West Allis, WI","33340",1997,365,275,71,14,3,2,0,222,80,41,1,192,123,33,16
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",1997,365,285,71,9,0,0,0,143,64,42,25,160,142,0,38
"Missoula, MT","33540",1997,365,342,23,0,0,0,0,82,44,28,281,0,0,0,84
"Mobile, AL","33660",1997,324,249,58,15,2,0,0,164,84,35,0,0,197,0,127
"Modesto, CA","33700",1997,365,228,101,28,8,0,0,187,100,46,1,134,207,0,23
"Monroe, LA","33740",1997,362,286,68,8,0,0,0,129,77,35,0,0,358,0,4
"Monroe, MI","33780",1997,54,53,1,0,0,0,0,51,29,18,0,0,0,0,54
"Montgomery, AL","33860",1997,363,291,68,4,0,0,0,115,74,31,7,0,211,0,145
"Montrose, CO","33940",1997,61,58,3,0,0,0,0,64,44,22,0,0,0,0,61
"Morehead City, NC","33980",1997,361,259,81,20,1,0,0,164,84,41,0,0,361,0,0
"Morgan City, LA","34020",1997,363,271,61,30,1,0,0,182,93,36,0,0,363,0,0
"Morgantown, WV","34060",1997,58,55,3,0,0,0,0,52,45,20,0,0,0,0,58
"Morristown, TN","34100",1997,340,206,77,41,15,1,0,202,126,44,0,87,248,0,5
"Mount Vernon, IL","34500",1997,220,159,49,12,0,0,0,129,87,44,0,0,220,0,0
"Mount Vernon, OH","34540",1997,213,150,42,17,4,0,0,200,100,43,0,0,213,0,0
"Mount Vernon-Anacortes, WA","34580",1997,323,323,0,0,0,0,0,38,30,19,0,0,323,0,0
"Muscatine, IA","34700",1997,55,54,1,0,0,0,0,56,47,27,0,0,0,0,55
"Muskegon, MI","34740",1997,182,139,32,9,2,0,0,187,84,42,0,0,182,0,0
"Muskogee, OK","34780",1997,357,347,10,0,0,0,0,76,33,18,0,318,0,0,39
"Napa, CA","34900",1997,365,356,8,1,0,0,0,101,40,31,25,93,244,0,3
"Naples-Immokalee-Marco Island, FL","34940",1997,58,58,0,0,0,0,0,43,23,16,0,0,0,0,58
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",1997,365,221,78,44,20,2,0,205,129,45,39,35,273,0,18
"Natchez, MS-LA","35020",1997,205,100,93,10,2,0,0,156,97,51,0,0,205,0,0
"New Castle, PA","35260",1997,365,281,71,9,4,0,0,174,67,39,3,157,125,0,80
"New Haven-Milford, CT","35300",1997,365,266,70,12,11,6,0,248,90,42,4,184,147,0,30
"New Orleans-Metairie, LA","35380",1997,365,240,90,29,6,0,0,185,100,42,9,116,232,0,8
"New York-Newark-Jersey City, NY-NJ-PA","35620",1997,365,113,187,35,23,7,0,247,133,60,39,225,93,0,8
"Niles-Benton Harbor, MI","35660",1997,183,95,56,22,10,0,0,195,122,50,0,0,183,0,0
"Nogales, AZ","35700",1997,51,42,9,0,0,0,0,86,56,30,0,0,0,0,51
"North Port-Sarasota-Bradenton, FL","35840",1997,365,237,105,21,2,0,0,166,84,46,121,0,235,0,9
"Norwich-New London, CT","35980",1997,214,139,50,9,13,3,0,251,112,44,0,0,183,0,31
"Ogden-Clearfield, UT","36260",1997,365,189,162,13,1,0,0,159,77,50,50,180,131,0,4
"Oklahoma City, OK","36420",1997,365,232,108,21,4,0,0,177,90,45,11,101,248,0,5
"Olympia-Tumwater, WA","36500",1997,288,256,32,0,0,0,0,79,51,17,261,0,0,0,27
"Omaha-Council Bluffs, NE-IA","36540",1997,365,257,104,4,0,0,0,122,71,40,59,0,175,0,131
"Orlando-Kissimmee-Sanford, FL","36740",1997,365,280,64,17,4,0,0,190,87,41,9,59,296,0,1
"Oshkosh-Neenah, WI","36780",1997,179,143,29,6,1,0,0,154,67,39,0,0,179,0,0
"Ottawa-Peru, IL","36860",1997,364,334,30,0,0,0,0,97,44,20,0,0,0,0,364
"Owensboro, KY","36980",1997,364,266,64,28,6,0,0,182,100,37,1,127,206,0,30
"Oxford, NC","37080",1997,236,108,68,44,16,0,0,197,143,58,1,0,212,0,23
"Oxnard-Thousand Oaks-Ventura, CA","37100",1997,365,134,115,74,39,3,0,209,154,71,0,61,299,0,5
"Paducah, KY-IL","37140",1997,365,290,50,15,10,0,0,192,90,37,7,139,198,0,21
"Palatka, FL","37260",1997,59,59,0,0,0,0,0,40,34,20,0,0,0,0,59
"Palm Bay-Melbourne-Titusville, FL","37340",1997,365,300,55,9,1,0,0,161,67,40,0,0,364,0,1
"Panama City, FL","37460",1997,62,60,2,0,0,0,0,55,38,21,0,0,0,0,62
"Paris, TN","37540",1997,61,60,1,0,0,0,0,53,36,21,0,0,0,0,61
"Parkersburg-Vienna, WV","37620",1997,239,166,48,22,3,0,0,169,101,43,0,0,213,0,26
"Payson, AZ","37740",1997,190,173,16,1,0,0,0,102,50,33,0,0,65,72,53
"Pensacola-Ferry Pass-Brent, FL","37860",1997,365,260,64,33,8,0,0,182,105,41,0,0,362,0,3
"Peoria, IL","37900",1997,365,307,51,7,0,0,0,143,64,38,126,0,231,0,8
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",1997,365,144,154,32,27,8,0,234,150,54,3,203,129,0,30
"Phoenix-Mesa-Scottsdale, AZ","38060",1997,365,31,231,87,15,0,1,370,136,80,23,54,183,0,105
"Pine Bluff, AR","38220",1997,56,54,2,0,0,0,0,62,38,19,0,0,0,0,56
"Pittsburgh, PA","38300",1997,365,194,119,33,15,4,0,213,122,48,1,148,145,0,71
"Pittsfield, MA","38340",1997,122,88,22,11,1,0,0,161,90,41,0,0,122,0,0
"Pocatello, ID","38540",1997,362,174,159,23,5,1,0,277,91,51,0,43,0,0,319
"Ponca City, OK","38620",1997,53,52,1,0,0,0,0,58,32,20,0,0,0,0,53
"Ponce, PR","38660",1997,52,47,5,0,0,0,0,99,49,23,0,0,0,0,52
"Port Angeles, WA","38820",1997,345,345,0,0,0,0,0,48,37,23,0,0,310,0,35
"Port Clinton, OH","38840",1997,61,61,0,0,0,0,0,47,33,21,0,0,0,0,61
"Port St. Lucie, FL","38940",1997,362,336,24,2,0,0,0,108,49,32,0,0,358,0,4
"Portland-South Portland, ME","38860",1997,365,304,42,10,6,3,0,215,67,38,0,57,296,0,12
"Portland-Vancouver-Hillsboro, OR-WA","38900",1997,365,316,47,2,0,0,0,140,53,38,183,19,155,0,8
"Portsmouth, OH","39020",1997,256,251,5,0,0,0,0,58,36,20,0,0,0,0,256
"Pottsville, PA","39060",1997,332,332,0,0,0,0,0,19,8,3,332,0,0,0,0
"Prescott, AZ","39140",1997,225,91,115,19,0,0,0,143,100,58,0,0,196,0,29
"Providence-Warwick, RI-MA","39300",1997,365,267,66,16,13,3,0,202,97,43,6,159,196,0,4
"Provo-Orem, UT","39340",1997,365,233,125,7,0,0,0,147,74,45,38,101,140,4,82
"Pueblo, CO","39380",1997,57,54,3,0,0,0,0,67,38,23,0,0,0,0,57
"Quincy, IL-MO","39500",1997,358,326,31,1,0,0,0,122,49,34,0,0,349,0,9
"Racine, WI","39540",1997,363,322,28,8,4,1,0,217,54,25,181,0,182,0,0
"Raleigh, NC","39580",1997,365,195,87,59,23,1,0,209,140,48,153,0,208,0,4
"Rapid City, SD","39660",1997,365,262,101,2,0,0,0,135,65,35,0,0,0,0,365
"Reading, PA","39740",1997,365,287,51,18,8,1,0,213,84,40,7,194,156,0,8
"Red Bluff, CA","39780",1997,354,252,76,24,2,0,0,169,90,39,0,0,349,0,5
"Red Wing, MN","39860",1997,31,31,0,0,0,0,0,29,22,14,0,0,0,0,31
"Redding, CA","39820",1997,360,266,58,30,5,1,0,202,101,42,0,0,354,1,5
"Reno, NV","39900",1997,365,267,95,3,0,0,0,108,67,44,80,0,258,0,27
"Rexburg, ID","39940",1997,60,60,0,0,0,0,0,43,31,19,0,0,0,0,60
"Richmond, VA","40060",1997,365,200,98,47,18,2,0,219,133,48,3,189,171,0,2
"Richmond-Berea, KY","40080",1997,60,60,0,0,0,0,0,50,35,20,0,0,0,0,60
"Riverside-San Bernardino-Ontario, CA","40140",1997,365,46,132,74,63,50,0,245,205,102,3,97,258,1,6
"Riverton, WY","40180",1997,233,219,14,0,0,0,0,74,43,20,0,0,0,0,233
"Roanoke Rapids, NC","40260",1997,233,135,73,20,5,0,0,159,105,47,0,0,209,0,24
"Roanoke, VA","40220",1997,365,251,89,24,1,0,0,156,97,40,36,119,196,0,14
"Rochester, MN","40340",1997,58,58,0,0,0,0,0,36,29,19,0,0,0,0,58
"Rochester, NY","40380",1997,365,321,28,12,4,0,0,179,61,33,11,0,348,0,6
"Rock Springs, WY","40540",1997,62,53,9,0,0,0,0,62,54,29,0,0,0,0,62
"Rockford, IL","40420",1997,365,324,37,4,0,0,0,140,54,33,61,0,295,0,9
"Rockland, ME","40500",1997,248,208,30,5,4,1,0,204,64,33,0,0,188,0,60
"Rocky Mount, NC","40580",1997,238,132,65,34,7,0,0,179,115,48,0,0,211,0,27
"Rome, GA","40660",1997,57,54,3,0,0,0,0,59,46,21,0,0,0,0,57
"Roswell, NM","40740",1997,59,59,0,0,0,0,0,31,22,13,0,0,0,0,59
"Russellville, AR","40780",1997,55,55,0,0,0,0,0,48,29,19,0,0,0,0,55
"Rutland, VT","40860",1997,365,363,2,0,0,0,0,69,35,23,39,308,0,0,18
"Sacramento--Roseville--Arden-Arcade, CA","40900",1997,365,177,128,43,14,3,0,202,122,51,19,37,293,8,8
"Safford, AZ","40940",1997,45,43,2,0,0,0,0,71,42,22,0,0,0,0,45
"Salem, OH","41400",1997,327,310,17,0,0,0,0,73,43,27,0,241,0,0,86
"Salem, OR","41420",1997,332,308,24,0,0,0,0,90,47,31,181,0,151,0,0
"Salinas, CA","41500",1997,365,348,15,2,0,0,0,119,45,35,0,34,311,0,20
"Salisbury, MD-DE","41540",1997,261,175,49,26,9,2,0,210,122,44,0,0,236,0,25
"Salt Lake City, UT","41620",1997,365,196,153,15,1,0,0,151,77,49,12,183,123,0,47
"San Antonio-New Braunfels, TX","41700",1997,365,289,55,18,3,0,0,177,77,38,8,163,190,0,4
"San Diego-Carlsbad, CA","41740",1997,365,114,179,58,13,1,0,207,126,65,3,114,246,0,2
"San Francisco-Oakland-Hayward, CA","41860",1997,365,303,54,8,0,0,0,147,58,41,0,168,177,15,5
"San Jose-Sunnyvale-Santa Clara, CA","41940",1997,365,232,114,18,1,0,0,164,84,46,10,122,232,1,0
"San Juan-Carolina-Caguas, PR","41980",1997,365,271,92,2,0,0,0,111,61,42,170,35,2,0,158
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",1997,365,288,71,6,0,0,0,122,64,44,0,47,308,0,10
"Sandpoint, ID","41760",1997,120,115,5,0,0,0,0,60,35,18,0,0,0,0,120
"Santa Cruz-Watsonville, CA","42100",1997,365,343,21,1,0,0,0,101,46,35,0,5,332,0,28
"Santa Fe, NM","42140",1997,362,361,1,0,0,0,0,59,17,9,248,0,0,0,114
"Santa Maria-Santa Barbara, CA","42200",1997,365,173,146,42,3,1,0,203,105,51,4,23,326,0,12
"Santa Rosa, CA","42220",1997,365,324,32,8,1,0,0,164,54,35,2,57,300,0,6
"Savannah, GA","42340",1997,264,221,39,4,0,0,0,112,58,35,0,0,187,0,77
"Scottsbluff, NE","42420",1997,29,27,2,0,0,0,0,54,39,24,0,0,0,0,29
"Scottsboro, AL","42460",1997,6,6,0,0,0,0,0,16,16,13,0,0,0,0,6
"Scranton--Wilkes-Barre--Hazleton, PA","42540",1997,365,275,62,17,11,0,0,200,84,40,1,200,157,0,7
"Searcy, AR","42620",1997,55,53,2,0,0,0,0,62,36,17,0,0,0,0,55
"Seattle-Tacoma-Bellevue, WA","42660",1997,365,264,96,4,1,0,0,166,67,43,132,30,149,32,22
"Seneca, SC","42860",1997,324,213,89,22,0,0,0,143,90,44,0,0,324,0,0
"Sevierville, TN","42940",1997,354,161,112,61,20,0,0,197,136,54,0,0,354,0,0
"Sheboygan, WI","43100",1997,165,125,26,9,3,2,0,220,93,41,0,0,165,0,0
"Sheridan, WY","43260",1997,248,227,20,1,0,0,0,114,48,27,0,0,0,0,248
"Show Low, AZ","43320",1997,116,115,1,0,0,0,0,87,28,15,0,0,0,81,35
"Shreveport-Bossier City, LA","43340",1997,365,248,85,30,2,0,0,159,97,41,0,0,364,0,1
"Sierra Vista-Douglas, AZ","43420",1997,347,275,72,0,0,0,0,93,61,44,0,0,325,6,16
"Silver City, NM","43500",1997,81,81,0,0,0,0,0,48,27,20,0,0,0,0,81
"Sioux City, IA-NE-SD","43580",1997,53,49,4,0,0,0,0,74,49,22,0,0,0,0,53
"Sioux Falls, SD","43620",1997,63,63,0,0,0,0,0,48,33,20,0,0,0,0,63
"Somerset, KY","43700",1997,237,181,51,5,0,0,0,140,74,40,0,0,210,0,27
"Somerset, PA","43740",1997,360,287,53,14,6,0,0,190,87,37,0,0,360,0,0
"Sonora, CA","43760",1997,365,194,117,49,4,1,0,202,112,49,4,0,361,0,0
"South Bend-Mishawaka, IN-MI","43780",1997,364,292,45,20,6,1,0,203,90,35,0,187,173,0,4
"Spartanburg, SC","43900",1997,365,240,80,41,4,0,0,169,101,42,0,0,362,0,3
"Spokane-Spokane Valley, WA","44060",1997,365,255,107,2,1,0,0,176,62,45,185,0,122,0,58
"Springfield, IL","44100",1997,365,326,35,4,0,0,0,119,54,31,29,0,329,0,7
"Springfield, MA","44140",1997,365,257,76,22,6,4,0,215,90,42,34,98,232,0,1
"Springfield, MO","44180",1997,365,298,66,1,0,0,0,129,61,38,19,144,192,0,10
"Springfield, OH","44220",1997,214,111,75,20,7,1,0,201,119,49,0,0,214,0,0
"St. Cloud, MN","41060",1997,351,351,0,0,0,0,0,45,30,18,351,0,0,0,0
"St. George, UT","41100",1997,269,220,41,8,0,0,0,122,71,32,38,0,130,0,101
"St. Joseph, MO-KS","41140",1997,344,298,46,0,0,0,0,83,52,26,0,0,0,0,344
"St. Louis, MO-IL","41180",1997,365,197,116,39,11,2,0,207,119,48,6,147,159,0,53
"St. Marys, PA","41260",1997,277,225,41,11,0,0,0,133,74,39,0,0,277,0,0
"State College, PA","44300",1997,364,278,56,21,6,3,0,213,84,38,0,0,364,0,0
"Steamboat Springs, CO","44460",1997,352,318,34,0,0,0,0,82,49,20,0,0,0,0,352
"Stockton-Lodi, CA","44700",1997,365,280,72,11,2,0,0,185,74,41,10,133,202,0,20
"Summerville, GA","44900",1997,56,55,1,0,0,0,0,59,31,17,0,0,0,0,56
"Susanville, CA","45000",1997,38,36,2,0,0,0,0,65,46,22,0,0,0,0,38
"Syracuse, NY","45060",1997,365,310,43,10,2,0,0,159,61,36,17,0,341,0,7
"Talladega-Sylacauga, AL","45180",1997,61,58,3,0,0,0,0,58,41,23,0,0,0,0,61
"Tallahassee, FL","45220",1997,354,353,1,0,0,0,0,67,23,13,0,0,14,0,340
"Tampa-St. Petersburg-Clearwater, FL","45300",1997,365,227,95,39,4,0,0,164,105,45,16,22,312,0,15
"Taos, NM","45340",1997,363,354,9,0,0,0,0,57,33,15,0,0,0,0,363
"Terre Haute, IN","45460",1997,364,293,53,15,3,0,0,185,80,27,158,0,179,0,27
"Texarkana, TX-AR","45500",1997,60,57,3,0,0,0,0,62,34,19,0,0,0,0,60
"Tiffin, OH","45660",1997,165,160,5,0,0,0,0,54,36,21,0,0,0,0,165
"Toledo, OH","45780",1997,365,290,54,17,4,0,0,192,80,31,12,0,205,0,148
"Topeka, KS","45820",1997,60,58,2,0,0,0,0,53,42,27,0,0,0,0,60
"Torrington, CT","45860",1997,209,152,39,10,8,0,0,185,93,42,0,0,181,0,28
"Traverse City, MI","45900",1997,183,141,30,9,3,0,0,182,84,40,0,0,183,0,0
"Trenton, NJ","45940",1997,365,280,48,21,12,4,0,209,101,40,0,134,231,0,0
"Troy, AL","45980",1997,58,58,0,0,0,0,0,47,32,21,0,0,0,0,58
"Truckee-Grass Valley, CA","46020",1997,365,99,183,68,15,0,0,190,129,67,0,0,314,0,51
"Tucson, AZ","46060",1997,365,205,144,16,0,0,0,150,90,49,24,60,262,0,19
"Tulsa, OK","46140",1997,365,221,108,29,7,0,0,161,100,45,22,42,295,0,6
"Tupelo, MS","46180",1997,365,263,82,19,1,0,0,156,90,39,0,54,309,0,2
"Tuscaloosa, AL","46220",1997,60,58,2,0,0,0,0,58,41,21,0,0,0,0,60
"Twin Falls, ID","46300",1997,60,60,0,0,0,0,0,42,36,23,0,0,0,0,60
"Tyler, TX","46340",1997,307,205,59,38,5,0,0,166,112,41,0,0,307,0,0
"Ukiah, CA","46380",1997,365,359,6,0,0,0,0,71,39,29,13,71,262,0,19
"Urban Honolulu, HI","46520",1997,365,365,0,0,0,0,0,46,34,24,57,16,269,0,23
"Utica-Rome, NY","46540",1997,365,331,26,8,0,0,0,147,50,34,0,0,364,0,1
"Vallejo-Fairfield, CA","46700",1997,365,324,34,7,0,0,0,143,53,36,29,74,258,0,4
"Vicksburg, MS","46980",1997,236,153,72,11,0,0,0,133,90,45,0,0,212,0,24
"Victoria, TX","47020",1997,329,296,25,8,0,0,0,140,51,28,0,0,329,0,0
"Vincennes, IN","47180",1997,363,286,59,16,2,0,0,156,84,36,0,0,363,0,0
"Vineland-Bridgeton, NJ","47220",1997,360,280,47,21,10,2,0,208,100,36,0,0,360,0,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",1997,365,224,88,38,15,0,0,195,119,44,6,172,185,0,2
"Visalia-Porterville, CA","47300",1997,365,129,119,68,48,1,0,201,159,67,4,84,257,10,10
"Wabash, IN","47340",1997,361,283,52,23,3,0,0,156,90,37,0,0,361,0,0
"Walla Walla, WA","47460",1997,64,51,10,3,0,0,0,128,69,29,0,0,0,0,64
"Walterboro, SC","47500",1997,248,173,58,17,0,0,0,143,84,41,0,0,248,0,0
"Washington Court House, OH","47920",1997,361,260,74,23,4,0,0,172,90,38,0,0,361,0,0
"Washington, NC","47820",1997,47,47,0,0,0,0,0,40,23,14,0,0,0,0,47
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",1997,365,158,138,39,25,5,0,237,140,54,7,153,166,39,0
"Waterloo-Cedar Falls, IA","47940",1997,58,57,1,0,0,0,0,55,44,31,0,0,0,0,58
"Watertown-Fort Atkinson, WI","48020",1997,182,136,38,8,0,0,0,143,80,42,0,0,182,0,0
"Watertown-Fort Drum, NY","48060",1997,243,199,25,12,7,0,0,192,77,40,0,0,243,0,0
"Wausau, WI","48140",1997,212,173,36,3,0,0,0,115,67,37,0,0,182,0,30
"Weatherford, OK","48220",1997,22,22,0,0,0,0,0,44,32,15,0,0,0,0,22
"Weirton-Steubenville, WV-OH","48260",1997,365,261,85,17,2,0,0,185,80,40,30,54,184,0,97
"Wenatchee, WA","48300",1997,73,69,4,0,0,0,0,60,40,20,0,0,0,0,73
"West Plains, MO","48460",1997,128,84,18,10,1,0,15,608,347,22,0,0,0,0,128
"Wheeling, WV-OH","48540",1997,362,298,49,12,3,0,0,172,71,31,130,0,207,0,25
"Whitewater-Elkhorn, WI","48580",1997,179,128,33,16,2,0,0,166,101,44,0,0,179,0,0
"Wichita, KS","48620",1997,365,250,95,19,1,0,0,154,84,42,35,0,324,0,6
"Williamsport, PA","48700",1997,235,205,23,7,0,0,0,133,54,33,0,0,207,0,28
"Williston, ND","48780",1997,54,54,0,0,0,0,0,32,24,9,0,0,0,0,54
"Wilmington, NC","48900",1997,237,146,67,21,3,0,0,179,101,48,0,0,213,0,24
"Wilmington, OH","48940",1997,209,119,58,26,6,0,0,197,112,47,0,0,209,0,0
"Wilson, NC","48980",1997,46,45,1,0,0,0,0,53,31,17,0,0,0,0,46
"Winchester, VA-WV","49020",1997,230,142,58,26,4,0,0,172,108,47,0,0,206,0,24
"Winston-Salem, NC","49180",1997,365,215,87,50,13,0,0,197,122,46,22,141,198,0,4
"Woodward, OK","49260",1997,31,30,1,0,0,0,0,53,26,15,0,0,0,0,31
"Worcester, MA-CT","49340",1997,365,284,55,14,10,2,0,220,84,39,10,95,260,0,0
"Yakima, WA","49420",1997,297,259,38,0,0,0,0,100,53,28,164,0,0,0,133
"York-Hanover, PA","49620",1997,365,273,53,28,11,0,0,192,105,40,5,192,156,0,12
"Youngstown-Warren-Boardman, OH-PA","49660",1997,364,285,51,19,9,0,0,187,93,37,0,0,354,0,10
"Yuba City, CA","49700",1997,365,261,80,22,2,0,0,166,90,42,7,86,262,0,10
"Yuma, AZ","49740",1997,245,149,81,15,0,0,0,147,91,44,0,0,219,0,26
