"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Los Angeles-Long Beach-Anaheim, CA","31080",2007,365,42,195,91,30,6,1,381,151,81,0,66,167,127,5
"Louisville/Jefferson County, KY-IN","31140",2007,365,89,214,48,14,0,0,182,120,63,0,4,130,231,0
"Ludington, MI","31220",2007,183,132,33,16,2,0,0,177,100,42,0,0,183,0,0
"Lumberton, NC","31300",2007,119,63,54,2,0,0,0,113,72,48,0,0,0,119,0
"Lynchburg, VA","31340",2007,114,57,56,1,0,0,0,120,72,51,0,0,0,114,0
"Macon, GA","31420",2007,365,138,191,28,8,0,0,184,100,55,0,0,95,269,1
"Madera, CA","31460",2007,363,279,72,12,0,0,0,143,77,40,0,49,314,0,0
"Madison, WI","31540",2007,364,192,153,17,2,0,0,154,86,49,0,0,179,185,0
"Malone, NY","31660",2007,362,340,18,4,0,0,0,143,45,17,0,0,179,0,183
"Manchester-Nashua, NH","31700",2007,365,285,62,16,2,0,0,172,80,36,7,125,172,60,1
"Manhattan, KS","31740",2007,359,298,58,3,0,0,0,108,64,39,0,0,359,0,0
"Manitowoc, WI","31820",2007,251,177,56,15,3,0,0,166,84,43,0,0,187,64,0
"Marietta, OH","31930",2007,229,128,76,21,4,0,0,164,105,49,0,0,214,0,15
"Marion, NC","32000",2007,329,115,210,4,0,0,0,139,84,55,0,0,0,329,0
"Marshall, MN","32140",2007,353,272,80,1,0,0,0,115,61,40,0,0,130,223,0
"Marshall, TX","32220",2007,365,237,125,3,0,0,0,132,67,44,0,0,148,217,0
"Mason City, IA","32380",2007,365,313,50,2,0,0,0,104,55,31,0,0,0,0,365
"Mayaguez, PR","32420",2007,25,22,3,0,0,0,0,58,54,25,0,0,0,25,0
"McAlester, OK","32540",2007,356,272,78,6,0,0,0,129,67,39,0,0,295,61,0
"McAllen-Edinburg-Mission, TX","32580",2007,365,228,136,1,0,0,0,101,67,44,0,0,79,282,4
"Medford, OR","32780",2007,365,243,119,3,0,0,0,119,77,41,0,0,144,215,6
"Memphis, TN-MS-AR","32820",2007,365,119,194,47,4,1,0,203,119,60,0,7,131,227,0
"Merced, CA","32900",2007,364,223,99,37,5,0,0,177,105,46,0,42,279,42,1
"Meridian, MS","32940",2007,365,186,172,7,0,0,0,116,77,50,0,0,85,280,0
"Miami, OK","33060",2007,364,217,140,7,0,0,0,115,74,45,0,0,114,192,58
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",2007,365,214,138,10,3,0,0,153,77,47,0,8,120,231,6
"Michigan City-La Porte, IN","33140",2007,341,186,139,16,0,0,0,150,80,48,0,0,116,225,0
"Middlesborough, KY","33180",2007,264,95,132,33,4,0,0,169,108,62,0,0,231,33,0
"Milwaukee-Waukesha-West Allis, WI","33340",2007,365,233,110,19,3,0,0,166,84,44,0,72,189,99,5
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",2007,365,168,184,11,2,0,0,153,84,53,0,2,116,239,8
"Missoula, MT","33540",2007,365,308,51,5,1,0,0,159,58,25,37,0,0,112,216
"Mobile, AL","33660",2007,359,261,79,17,2,0,0,164,75,42,0,0,203,69,87
"Modesto, CA","33700",2007,365,146,167,37,15,0,0,178,115,56,0,1,150,213,1
"Monroe, LA","33740",2007,356,298,57,1,0,0,0,101,59,36,0,0,269,87,0
"Monroe, MI","33780",2007,118,55,60,3,0,0,0,112,75,52,0,0,0,118,0
"Montgomery, AL","33860",2007,353,154,180,14,5,0,0,157,87,54,0,0,128,225,0
"Morehead City, NC","33980",2007,354,307,44,3,0,0,0,115,58,37,0,0,354,0,0
"Morgantown, WV","34060",2007,261,146,101,14,0,0,0,140,85,47,0,0,168,93,0
"Morristown, TN","34100",2007,245,103,110,29,3,0,0,159,105,61,0,0,245,0,0
"Moscow, ID","34140",2007,353,339,14,0,0,0,0,81,39,14,0,0,0,353,0
"Moses Lake, WA","34180",2007,357,314,43,0,0,0,0,87,52,23,0,0,0,357,0
"Mount Vernon, IL","34500",2007,316,130,175,11,0,0,0,147,88,54,0,0,96,220,0
"Mount Vernon, OH","34540",2007,214,135,65,13,1,0,0,156,90,45,0,0,214,0,0
"Mount Vernon-Anacortes, WA","34580",2007,365,350,12,3,0,0,0,143,44,31,0,17,254,94,0
"Muncie, IN","34620",2007,333,137,177,18,1,0,0,154,93,54,0,0,122,211,0
"Muscatine, IA","34700",2007,339,175,155,7,2,0,0,155,79,50,0,0,0,321,18
"Muskegon, MI","34740",2007,356,214,120,18,4,0,0,169,80,44,0,0,131,225,0
"Muskogee, OK","34780",2007,364,302,61,1,0,0,0,104,56,29,0,0,0,112,252
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","34820",2007,96,60,34,2,0,0,0,129,69,41,0,0,0,96,0
"Napa, CA","34900",2007,365,213,146,6,0,0,0,120,77,46,0,2,84,278,1
"Naples-Immokalee-Marco Island, FL","34940",2007,364,270,92,2,0,0,0,137,67,40,0,0,214,150,0
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",2007,365,116,179,58,12,0,0,197,116,60,0,13,154,198,0
"Natchez, MS-LA","35020",2007,280,211,65,4,0,0,0,119,69,42,0,0,200,80,0
"New Castle, IN","35220",2007,113,49,63,1,0,0,0,103,72,52,0,0,0,113,0
"New Castle, PA","35260",2007,365,297,57,11,0,0,0,119,62,35,0,149,162,0,54
"New Haven-Milford, CT","35300",2007,365,218,118,22,7,0,0,200,90,45,0,75,122,168,0
"New Orleans-Metairie, LA","35380",2007,365,168,172,20,5,0,0,179,84,53,0,13,146,205,1
"New York-Newark-Jersey City, NY-NJ-PA","35620",2007,365,68,231,43,23,0,0,195,129,66,0,50,91,223,1
"Niles-Benton Harbor, MI","35660",2007,241,140,75,22,3,1,0,201,101,47,0,0,170,71,0
"Nogales, AZ","35700",2007,358,171,173,14,0,0,0,140,88,52,0,0,0,26,332
"North Port-Sarasota-Bradenton, FL","35840",2007,365,276,79,10,0,0,0,147,74,41,6,1,308,40,10
"Norwich-New London, CT","35980",2007,331,219,89,17,6,0,0,179,80,42,0,0,148,183,0
"Ocala, FL","36100",2007,365,291,67,5,2,0,0,164,61,40,0,0,296,69,0
"Odessa, TX","36220",2007,365,299,66,0,0,0,0,75,54,31,0,0,0,365,0
"Ogden-Clearfield, UT","36260",2007,365,136,186,32,11,0,0,174,105,58,5,85,165,105,5
"Ogdensburg-Massena, NY","36300",2007,53,50,3,0,0,0,0,80,45,21,0,0,0,53,0
"Oklahoma City, OK","36420",2007,365,192,163,8,2,0,0,159,75,49,0,22,164,179,0
"Olympia-Tumwater, WA","36500",2007,360,295,60,5,0,0,0,115,64,30,0,0,138,222,0
"Omaha-Council Bluffs, NE-IA","36540",2007,365,122,229,14,0,0,0,150,89,58,0,0,48,273,44
"Orlando-Kissimmee-Sanford, FL","36740",2007,365,218,129,16,2,0,0,166,77,46,0,0,196,169,0
"Othello, WA","36830",2007,365,338,27,0,0,0,0,72,47,21,0,0,0,365,0
"Ottawa-Peru, IL","36860",2007,365,203,160,2,0,0,0,114,68,47,0,0,0,324,41
"Owensboro, KY","36980",2007,365,175,148,38,4,0,0,174,101,51,0,12,168,185,0
"Oxford, NC","37080",2007,214,86,101,25,2,0,0,166,101,58,0,0,214,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",2007,365,181,141,37,6,0,0,190,105,51,0,13,308,42,2
"Paducah, KY-IL","37140",2007,363,182,152,29,0,0,0,143,93,50,0,30,137,196,0
"Pahrump, NV","37220",2007,365,321,39,3,2,0,0,200,53,30,0,0,0,0,365
"Palatka, FL","37260",2007,313,305,8,0,0,0,0,85,32,19,0,0,0,0,313
"Palm Bay-Melbourne-Titusville, FL","37340",2007,365,260,101,3,1,0,0,156,67,42,0,0,243,122,0
"Panama City, FL","37460",2007,364,260,93,11,0,0,0,136,77,42,0,0,304,51,9
"Parkersburg-Vienna, WV","37620",2007,260,120,113,25,2,0,0,161,101,54,0,0,181,79,0
"Payson, AZ","37740",2007,336,138,175,23,0,0,0,126,93,55,0,0,177,27,132
"Pensacola-Ferry Pass-Brent, FL","37860",2007,365,180,159,24,2,0,0,174,90,51,0,0,194,171,0
"Peoria, IL","37900",2007,365,174,172,19,0,0,0,136,86,52,1,0,157,206,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",2007,365,101,206,41,14,3,0,221,129,65,2,37,137,188,1
"Phoenix-Mesa-Scottsdale, AZ","38060",2007,365,22,121,130,49,19,24,2148,221,113,0,27,57,18,263
"Pittsburgh, PA","38300",2007,365,68,224,49,24,0,0,187,136,66,0,6,62,297,0
"Pittsfield, MA","38340",2007,363,239,100,22,2,0,0,169,87,38,0,0,120,243,0
"Platteville, WI","38420",2007,120,69,48,3,0,0,0,127,76,44,0,0,0,120,0
"Pocatello, ID","38540",2007,365,297,68,0,0,0,0,99,55,30,0,0,0,247,118
"Ponca City, OK","38620",2007,363,274,86,3,0,0,0,133,66,40,4,0,217,53,89
"Ponce, PR","38660",2007,120,105,15,0,0,0,0,77,52,33,0,0,0,33,87
"Port Angeles, WA","38820",2007,363,290,71,2,0,0,0,105,59,38,0,0,224,139,0
"Port St. Lucie, FL","38940",2007,363,275,87,1,0,0,0,104,59,38,0,0,135,228,0
"Portland-South Portland, ME","38860",2007,305,258,32,12,3,0,0,185,61,34,0,0,256,34,15
"Portland-Vancouver-Hillsboro, OR-WA","38900",2007,365,247,96,20,2,0,0,156,84,39,0,1,123,240,1
"Portsmouth, OH","39020",2007,365,287,75,3,0,0,0,117,59,29,0,0,0,115,250
"Pottsville, PA","39060",2007,365,365,0,0,0,0,0,17,11,6,365,0,0,0,0
"Prescott, AZ","39140",2007,120,118,2,0,0,0,0,80,36,18,0,0,0,82,38
"Providence-Warwick, RI-MA","39300",2007,365,219,116,24,6,0,0,187,93,44,0,29,147,189,0
"Provo-Orem, UT","39340",2007,365,160,169,25,11,0,0,164,100,54,0,104,134,123,4
"Pueblo, CO","39380",2007,128,120,8,0,0,0,0,70,46,28,0,0,0,93,35
"Pullman, WA","39420",2007,365,341,24,0,0,0,0,74,44,21,0,0,0,365,0
"Quincy, IL-MO","39500",2007,334,265,63,6,0,0,0,140,67,37,0,0,308,26,0
"Racine, WI","39540",2007,175,123,40,12,0,0,0,150,90,42,0,0,175,0,0
"Raleigh, NC","39580",2007,365,153,175,34,3,0,0,166,101,55,0,0,181,184,0
"Rapid City, SD","39660",2007,365,231,132,2,0,0,0,115,67,45,0,0,255,23,87
"Reading, PA","39740",2007,273,171,82,19,1,0,0,161,97,43,0,43,150,76,4
"Red Bluff, CA","39780",2007,359,262,68,28,1,0,0,154,97,39,0,0,352,0,7
"Red Wing, MN","39860",2007,183,147,32,4,0,0,0,133,61,42,0,0,183,0,0
"Redding, CA","39820",2007,365,262,81,22,0,0,0,133,90,44,0,0,353,12,0
"Reno, NV","39900",2007,365,216,138,11,0,0,0,115,80,48,0,105,231,20,9
"Richmond, VA","40060",2007,365,161,160,37,7,0,0,179,112,54,0,59,159,147,0
"Richmond-Berea, KY","40080",2007,118,65,51,2,0,0,0,124,76,49,0,0,0,118,0
"Riverside-San Bernardino-Ontario, CA","40140",2007,365,42,120,105,81,16,1,1108,179,108,0,32,238,68,27
"Riverton, WY","40180",2007,316,222,88,6,0,0,0,140,74,44,0,2,209,44,61
"Roanoke, VA","40220",2007,365,175,180,9,1,0,0,151,83,52,3,28,90,243,1
"Rochester, MN","40340",2007,354,192,154,6,2,0,0,152,75,48,0,0,116,238,0
"Rochester, NY","40380",2007,365,264,89,11,1,0,0,156,74,38,1,0,225,139,0
"Rock Springs, WY","40540",2007,365,218,144,3,0,0,0,137,74,46,0,11,304,0,50
"Rockford, IL","40420",2007,365,287,71,7,0,0,0,122,67,36,1,0,298,66,0
"Rockland, ME","40500",2007,179,151,22,4,2,0,0,177,71,34,0,0,179,0,0
"Rocky Mount, NC","40580",2007,259,133,108,18,0,0,0,143,97,50,0,0,194,65,0
"Rome, GA","40660",2007,294,99,186,9,0,0,0,149,82,59,0,0,0,294,0
"Roseburg, OR","40700",2007,360,299,61,0,0,0,0,91,56,24,0,0,0,360,0
"Roswell, NM","40740",2007,125,119,6,0,0,0,0,79,40,24,0,0,0,120,5
"Ruidoso, NM","40760",2007,103,103,0,0,0,0,0,44,25,13,0,0,0,103,0
"Russellville, AR","40780",2007,119,63,55,1,0,0,0,104,68,49,0,0,0,119,0
"Rutland, VT","40860",2007,363,319,44,0,0,0,0,87,53,22,12,252,0,97,2
"Sacramento--Roseville--Arden-Arcade, CA","40900",2007,365,78,190,79,17,1,0,218,136,71,0,27,214,123,1
"Safford, AZ","40940",2007,60,59,1,0,0,0,0,54,31,19,0,0,0,0,60
"Salem, OH","41400",2007,59,56,3,0,0,0,0,54,45,24,0,0,0,0,59
"Salem, OR","41420",2007,365,304,55,6,0,0,0,115,60,30,0,0,149,216,0
"Salinas, CA","41500",2007,365,350,15,0,0,0,0,100,45,35,0,19,321,14,11
"Salisbury, MD-DE","41540",2007,261,131,107,21,2,0,0,177,97,50,0,0,195,66,0
"Salt Lake City, UT","41620",2007,365,122,180,51,12,0,0,177,115,60,0,70,141,124,30
"San Antonio-New Braunfels, TX","41700",2007,365,209,148,7,1,0,0,157,70,48,0,25,128,206,6
"San Diego-Carlsbad, CA","41740",2007,365,87,217,51,9,1,0,257,115,67,2,41,219,95,8
"San Francisco-Oakland-Hayward, CA","41860",2007,365,234,116,14,1,0,0,164,78,45,0,30,167,168,0
"San Jose-Sunnyvale-Santa Clara, CA","41940",2007,365,182,156,26,1,0,0,152,90,51,0,10,229,126,0
"San Juan-Carolina-Caguas, PR","41980",2007,365,292,72,1,0,0,0,128,57,34,31,0,24,112,198
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",2007,365,191,133,39,2,0,0,156,101,49,0,8,336,12,9
"Sandpoint, ID","41760",2007,305,305,0,0,0,0,0,48,24,12,0,0,0,0,305
"Santa Cruz-Watsonville, CA","42100",2007,365,352,13,0,0,0,0,97,44,34,0,2,343,13,7
"Santa Fe, NM","42140",2007,365,325,40,0,0,0,0,87,51,30,6,0,174,178,7
"Santa Maria-Santa Barbara, CA","42200",2007,365,224,120,19,2,0,0,183,84,48,0,2,341,20,2
"Santa Rosa, CA","42220",2007,365,332,33,0,0,0,0,93,48,35,1,46,292,26,0
"Sault Ste. Marie, MI","42300",2007,107,59,46,2,0,0,0,136,71,43,0,0,0,107,0
"Savannah, GA","42340",2007,365,164,194,5,2,0,0,155,73,52,0,0,53,312,0
"Scottsbluff, NE","42420",2007,153,114,39,0,0,0,0,97,71,36,0,0,63,90,0
"Scranton--Wilkes-Barre--Hazleton, PA","42540",2007,365,231,118,16,0,0,0,136,84,44,0,52,137,175,1
"Searcy, AR","42620",2007,117,66,51,0,0,0,0,100,68,44,0,0,0,117,0
"Seattle-Tacoma-Bellevue, WA","42660",2007,365,218,121,21,5,0,0,159,93,46,0,0,152,213,0
"Sebastian-Vero Beach, FL","42680",2007,310,256,52,2,0,0,0,115,67,38,0,0,310,0,0
"Sebring, FL","42700",2007,357,300,54,3,0,0,0,122,61,36,0,0,357,0,0
"Seneca, SC","42860",2007,361,238,116,6,1,0,0,161,77,44,0,0,320,41,0
"Sevierville, TN","42940",2007,362,164,134,52,12,0,0,166,122,58,0,0,362,0,0
"Seymour, IN","42980",2007,183,100,62,21,0,0,0,143,101,49,0,0,183,0,0
"Sheboygan, WI","43100",2007,204,134,46,18,6,0,0,166,108,44,0,0,189,0,15
"Shelton, WA","43220",2007,365,315,48,2,0,0,0,133,55,23,0,0,0,365,0
"Sheridan, WY","43260",2007,259,219,38,2,0,0,0,107,55,28,0,0,0,77,182
"Show Low, AZ","43320",2007,311,198,111,2,0,0,0,112,77,46,0,0,286,16,9
"Shreveport-Bossier City, LA","43340",2007,365,211,140,13,1,0,0,164,77,46,0,0,181,182,2
"Sierra Vista-Douglas, AZ","43420",2007,357,239,117,1,0,0,0,108,71,45,0,0,332,16,9
"Silver City, NM","43500",2007,364,327,37,0,0,0,0,80,51,42,0,0,358,5,1
"Sioux City, IA-NE-SD","43580",2007,125,94,29,2,0,0,0,126,64,38,0,0,0,108,17
"Sioux Falls, SD","43620",2007,364,312,50,2,0,0,0,139,55,36,0,11,275,59,19
"Somerset, KY","43700",2007,244,161,75,8,0,0,0,147,80,45,0,0,244,0,0
"Somerset, PA","43740",2007,341,271,64,6,0,0,0,122,67,36,0,0,341,0,0
"Sonora, CA","43760",2007,364,246,79,37,2,0,0,169,101,42,0,0,364,0,0
"South Bend-Mishawaka, IN-MI","43780",2007,365,171,175,16,3,0,0,151,93,52,0,11,138,216,0
"Spartanburg, SC","43900",2007,356,144,186,24,2,0,0,154,93,58,0,0,166,189,1
"Spokane-Spokane Valley, WA","44060",2007,365,212,151,2,0,0,0,105,73,46,1,0,115,222,27
"Springfield, IL","44100",2007,365,288,72,5,0,0,0,136,62,35,8,0,291,66,0
"Springfield, MA","44140",2007,365,193,141,22,7,2,0,207,90,48,0,6,163,196,0
"Springfield, MO","44180",2007,365,276,80,7,2,0,0,161,74,41,8,106,179,72,0
"Springfield, OH","44220",2007,264,134,109,19,2,0,0,177,97,50,0,0,182,82,0
"St. Cloud, MN","41060",2007,365,294,65,6,0,0,0,148,58,35,17,0,153,195,0
"St. George, UT","41100",2007,326,200,122,4,0,0,0,122,77,46,0,0,309,17,0
"St. Joseph, MO-KS","41140",2007,329,140,188,1,0,0,0,108,72,53,0,0,0,323,6
"St. Louis, MO-IL","41180",2007,365,65,244,33,22,1,0,208,122,65,0,2,110,213,40
"St. Marys, PA","41260",2007,361,297,56,8,0,0,0,136,67,36,0,0,361,0,0
"State College, PA","44300",2007,365,204,144,17,0,0,0,140,84,48,0,4,200,161,0
"Steamboat Springs, CO","44460",2007,357,340,17,0,0,0,0,73,36,19,0,0,0,0,357
"Stockton-Lodi, CA","44700",2007,365,201,137,26,1,0,0,154,93,48,0,41,160,163,1
"Summerville, GA","44900",2007,262,141,97,23,1,0,0,182,100,49,0,0,243,0,19
"Syracuse, NY","45060",2007,365,295,54,15,1,0,0,154,74,38,1,0,339,25,0
"Tahlequah, OK","45140",2007,365,283,76,6,0,0,0,129,67,38,0,52,251,38,24
"Talladega-Sylacauga, AL","45180",2007,118,57,60,1,0,0,0,113,77,51,0,0,0,118,0
"Tallahassee, FL","45220",2007,365,148,194,15,7,0,1,326,87,54,0,0,88,277,0
"Tampa-St. Petersburg-Clearwater, FL","45300",2007,365,167,178,13,6,1,0,247,90,52,0,0,177,184,4
"Taos, NM","45340",2007,361,351,10,0,0,0,0,59,42,17,0,0,0,299,62
"Terre Haute, IN","45460",2007,345,139,189,17,0,0,0,150,86,53,0,0,88,256,1
"Texarkana, TX-AR","45500",2007,122,69,53,0,0,0,0,85,68,48,0,0,0,122,0
"The Dalles, OR","45520",2007,362,305,57,0,0,0,0,94,59,21,0,0,0,362,0
"Toledo, OH","45780",2007,365,239,104,17,5,0,0,185,87,43,0,0,170,85,110
"Topeka, KS","45820",2007,362,282,76,4,0,0,0,112,71,40,0,0,296,52,14
"Torrington, CT","45860",2007,365,276,59,23,6,1,0,219,90,39,1,14,313,37,0
"Traverse City, MI","45900",2007,183,128,38,16,1,0,0,156,100,42,0,0,183,0,0
"Trenton, NJ","45940",2007,365,205,124,28,7,1,0,201,100,47,0,18,192,155,0
"Truckee-Grass Valley, CA","46020",2007,365,133,171,52,9,0,0,177,119,57,0,0,239,126,0
"Tucson, AZ","46060",2007,365,183,171,11,0,0,0,127,84,50,0,21,271,24,49
"Tulsa, OK","46140",2007,365,168,179,16,2,0,0,174,82,52,0,2,163,198,2
"Tupelo, MS","46180",2007,364,189,163,11,1,0,0,152,83,49,0,0,112,252,0
"Tuscaloosa, AL","46220",2007,274,154,102,16,2,0,0,159,93,47,0,0,190,84,0
"Twin Falls, ID","46300",2007,295,243,52,0,0,0,0,79,55,30,0,0,0,295,0
"Tyler, TX","46340",2007,353,286,54,13,0,0,0,143,74,37,0,11,342,0,0
"Ukiah, CA","46380",2007,365,358,7,0,0,0,0,90,42,31,0,40,308,8,9
"Urban Honolulu, HI","46520",2007,365,361,4,0,0,0,0,67,30,20,5,40,130,62,128
"Utica-Rome, NY","46540",2007,365,246,114,5,0,0,0,147,70,42,0,0,213,152,0
"Valdosta, GA","46660",2007,53,34,18,0,1,0,0,161,72,41,0,0,0,53,0
"Vallejo-Fairfield, CA","46700",2007,365,216,131,18,0,0,0,126,81,45,0,7,156,202,0
"Vernal, UT","46860",2007,163,96,67,0,0,0,0,93,64,50,0,0,163,0,0
"Victoria, TX","47020",2007,361,332,28,1,0,0,0,101,48,31,0,0,361,0,0
"Vincennes, IN","47180",2007,363,241,97,25,0,0,0,150,90,44,0,0,297,66,0
"Vineland-Bridgeton, NJ","47220",2007,360,226,112,20,2,0,0,156,89,44,0,0,220,140,0
"Vineyard Haven, MA","47240",2007,232,178,48,3,3,0,0,172,74,39,0,0,167,65,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",2007,365,188,158,17,2,0,0,174,87,50,0,31,156,177,1
"Visalia-Porterville, CA","47300",2007,365,59,126,120,60,0,0,192,156,100,0,4,200,160,1
"Wabash, IN","47340",2007,356,273,62,21,0,0,0,147,87,38,0,0,356,0,0
"Waco, TX","47380",2007,256,152,96,8,0,0,0,122,71,45,0,0,102,154,0
"Walla Walla, WA","47460",2007,365,296,68,1,0,0,0,108,62,26,0,0,0,250,115
"Walterboro, SC","47500",2007,363,282,76,5,0,0,0,119,71,41,0,0,363,0,0
"Warner Robins, GA","47580",2007,103,52,46,3,2,0,0,191,74,49,0,0,0,103,0
"Washington Court House, OH","47920",2007,361,259,80,22,0,0,0,147,90,40,0,0,361,0,0
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2007,365,138,161,49,16,1,0,205,126,58,0,56,172,137,0
"Waterloo-Cedar Falls, IA","47940",2007,262,187,69,4,2,0,0,155,67,43,0,0,183,72,7
"Watertown, SD","47980",2007,360,330,30,0,0,0,0,86,49,23,0,0,0,98,262
"Watertown-Fort Atkinson, WI","48020",2007,184,131,42,10,1,0,0,154,87,44,0,0,184,0,0
"Watertown-Fort Drum, NY","48060",2007,244,200,28,15,1,0,0,154,74,37,0,0,244,0,0
"Wausau, WI","48140",2007,203,167,30,5,1,0,0,156,64,41,0,0,203,0,0
"Weirton-Steubenville, WV-OH","48260",2007,365,202,135,28,0,0,0,144,93,46,9,0,152,95,109
"Wenatchee, WA","48300",2007,365,267,98,0,0,0,0,96,67,31,0,0,0,365,0
"Wheeling, WV-OH","48540",2007,365,130,202,33,0,0,0,138,100,58,0,0,104,261,0
"Whitewater-Elkhorn, WI","48580",2007,189,131,49,8,1,0,0,154,84,44,0,0,189,0,0
"Wichita Falls, TX","48660",2007,313,258,55,0,0,0,0,77,54,31,0,0,0,313,0
"Wichita, KS","48620",2007,365,276,85,4,0,0,0,119,67,41,2,29,264,54,16
"Williamsport, PA","48700",2007,227,170,46,11,0,0,0,143,84,41,0,0,210,0,17
"Wilmington, NC","48900",2007,362,260,97,5,0,0,0,119,67,41,0,0,136,226,0
"Wilmington, OH","48940",2007,214,105,67,40,2,0,0,164,115,51,0,0,214,0,0
"Winchester, VA-WV","49020",2007,246,162,77,7,0,0,0,140,80,44,0,0,208,16,22
"Winona, MN","49100",2007,116,100,15,1,0,0,0,116,56,27,0,0,0,116,0
"Winston-Salem, NC","49180",2007,365,125,190,45,5,0,0,177,112,58,0,20,140,205,0
"Worcester, MA-CT","49340",2007,365,236,99,20,10,0,0,177,87,43,0,14,230,119,2
"Yakima, WA","49420",2007,365,240,118,7,0,0,0,130,75,38,0,0,0,364,1
"York-Hanover, PA","49620",2007,365,223,108,31,3,0,0,164,100,44,0,101,175,81,8
"Youngstown-Warren-Boardman, OH-PA","49660",2007,365,165,164,32,4,0,0,166,100,54,0,0,167,198,0
"Yuba City, CA","49700",2007,365,205,127,32,1,0,0,151,98,48,0,23,216,125,1
"Yuma, AZ","49740",2007,365,205,140,17,3,0,0,198,78,48,0,7,164,0,194
