"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Muskogee, OK","34780",1991,283,278,5,0,0,0,0,60,32,15,0,239,0,0,44
"Napa, CA","34900",1991,365,313,49,3,0,0,0,115,57,35,35,115,200,0,15
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",1991,365,209,102,41,11,2,0,205,119,47,48,29,237,0,51
"Natchez, MS-LA","35020",1991,271,234,34,3,0,0,0,108,61,36,0,0,271,0,0
"New Castle, PA","35260",1991,365,277,67,19,2,0,0,166,80,37,7,173,172,0,13
"New Haven-Milford, CT","35300",1991,365,166,156,16,17,10,0,248,116,52,32,104,115,0,114
"New Orleans-Metairie, LA","35380",1991,365,271,74,19,1,0,0,164,84,42,33,117,211,0,4
"New York-Newark-Jersey City, NY-NJ-PA","35620",1991,365,22,237,51,35,20,0,241,169,72,163,80,118,0,4
"Niles-Benton Harbor, MI","35660",1991,113,40,34,27,11,1,0,204,154,80,0,2,111,0,0
"Nogales, AZ","35700",1991,58,35,22,1,0,0,0,105,68,43,0,0,0,0,58
"North Port-Sarasota-Bradenton, FL","35840",1991,365,274,82,8,1,0,0,164,64,43,151,0,204,0,10
"Norwich-New London, CT","35980",1991,235,163,37,16,14,5,0,219,133,41,0,0,208,0,27
"Odessa, TX","36220",1991,34,34,0,0,0,0,0,46,28,19,0,0,0,0,34
"Ogden-Clearfield, UT","36260",1991,365,185,159,21,0,0,0,150,84,50,112,0,217,0,36
"Oklahoma City, OK","36420",1991,365,241,99,22,3,0,0,174,87,45,44,71,244,0,6
"Olympia-Tumwater, WA","36500",1991,182,170,12,0,0,0,0,80,40,19,0,0,0,0,182
"Omaha-Council Bluffs, NE-IA","36540",1991,365,266,95,4,0,0,0,115,68,41,90,0,197,0,78
"Orlando-Kissimmee-Sanford, FL","36740",1991,365,307,51,6,1,0,0,159,61,39,40,23,294,0,8
"Oshkosh-Neenah, WI","36780",1991,184,137,36,9,2,0,0,159,90,41,0,0,184,0,0
"Ottawa-Peru, IL","36860",1991,57,46,8,3,0,0,0,120,66,28,0,0,0,0,57
"Owensboro, KY","36980",1991,364,284,64,14,2,0,0,166,77,36,16,137,196,0,15
"Oxford, NC","37080",1991,207,110,81,12,4,0,0,156,97,50,0,0,207,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",1991,365,85,120,71,60,29,0,237,192,89,0,46,315,0,4
"Paducah, KY-IL","37140",1991,365,269,67,26,3,0,0,190,93,37,52,101,191,0,21
"Palm Bay-Melbourne-Titusville, FL","37340",1991,365,328,35,2,0,0,0,133,51,37,0,0,365,0,0
"Parkersburg-Vienna, WV","37620",1991,300,209,58,19,12,2,0,212,112,40,0,0,291,0,9
"Payson, AZ","37740",1991,142,134,8,0,0,0,0,89,44,21,0,0,0,86,56
"Pensacola-Ferry Pass-Brent, FL","37860",1991,365,282,68,13,1,1,0,201,74,40,0,0,365,0,0
"Peoria, IL","37900",1991,361,266,82,11,2,0,0,197,65,43,209,0,150,0,2
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",1991,365,149,127,41,30,18,0,237,166,57,30,189,141,0,5
"Phoenix-Mesa-Scottsdale, AZ","38060",1991,365,97,210,50,8,0,0,177,115,67,120,11,216,0,18
"Pine Bluff, AR","38220",1991,53,53,0,0,0,0,0,43,28,17,0,0,0,0,53
"Pittsburgh, PA","38300",1991,365,164,134,46,17,4,0,204,129,54,13,163,137,0,52
"Pittsfield, MA","38340",1991,188,114,48,17,9,0,0,177,112,45,0,0,188,0,0
"Pocatello, ID","38540",1991,158,115,42,1,0,0,0,114,60,38,0,0,0,0,158
"Ponca City, OK","38620",1991,46,44,2,0,0,0,0,58,38,25,0,0,0,0,46
"Ponce, PR","38660",1991,51,47,4,0,0,0,0,84,44,24,0,0,0,0,51
"Pontiac, IL","38700",1991,346,262,59,18,6,1,0,203,87,38,0,42,304,0,0
"Port Angeles, WA","38820",1991,354,352,2,0,0,0,0,57,34,23,0,0,318,0,36
"Port Clinton, OH","38840",1991,56,56,0,0,0,0,0,49,43,21,0,0,0,0,56
"Portland-South Portland, ME","38860",1991,365,300,39,13,9,4,0,233,84,37,0,152,194,0,19
"Portland-Vancouver-Hillsboro, OR-WA","38900",1991,365,199,151,12,3,0,0,187,87,49,225,16,113,0,11
"Portsmouth, OH","39020",1991,296,272,23,1,0,0,0,110,48,30,0,0,0,0,296
"Pottsville, PA","39060",1991,364,364,0,0,0,0,0,27,13,7,364,0,0,0,0
"Prescott, AZ","39140",1991,60,58,2,0,0,0,0,69,23,15,0,0,0,0,60
"Providence-Warwick, RI-MA","39300",1991,365,245,84,11,18,7,0,241,97,44,45,166,147,0,7
"Provo-Orem, UT","39340",1991,365,207,135,21,2,0,0,171,90,47,174,0,86,0,105
"Pueblo, CO","39380",1991,57,55,2,0,0,0,0,55,43,26,0,0,0,0,57
"Quincy, IL-MO","39500",1991,356,309,38,7,2,0,0,151,58,34,0,0,345,0,11
"Racine, WI","39540",1991,365,295,40,18,10,2,0,223,90,32,188,0,177,0,0
"Raleigh, NC","39580",1991,365,181,152,28,4,0,0,179,97,51,135,43,186,0,1
"Rapid City, SD","39660",1991,263,237,24,2,0,0,0,110,50,21,0,0,0,0,263
"Reading, PA","39740",1991,365,251,68,27,16,3,0,206,115,42,23,152,187,0,3
"Red Bluff, CA","39780",1991,246,139,69,38,0,0,0,150,115,47,0,0,216,0,30
"Redding, CA","39820",1991,365,254,71,32,8,0,0,174,105,43,2,61,283,0,19
"Reno, NV","39900",1991,365,169,178,18,0,0,0,143,90,51,50,0,223,0,92
"Richmond, IN","39980",1991,359,353,6,0,0,0,0,57,40,25,0,359,0,0,0
"Richmond, VA","40060",1991,365,208,99,43,15,0,0,192,126,48,0,192,172,0,1
"Richmond-Berea, KY","40080",1991,57,56,1,0,0,0,0,56,43,26,0,0,0,0,57
"Riverside-San Bernardino-Ontario, CA","40140",1991,365,13,101,92,45,114,0,297,244,124,1,118,237,2,7
"Riverton, WY","40180",1991,173,134,39,0,0,0,0,89,63,24,0,0,0,0,173
"Roanoke, VA","40220",1991,365,276,71,16,2,0,0,154,80,39,0,130,219,0,16
"Rochester, MN","40340",1991,361,337,24,0,0,0,0,72,48,34,356,0,0,0,5
"Rochester, NY","40380",1991,365,296,37,16,15,1,0,209,93,33,25,0,331,0,9
"Rock Springs, WY","40540",1991,201,182,18,1,0,0,0,102,50,24,0,0,0,0,201
"Rockford, IL","40420",1991,365,307,43,14,1,0,0,159,64,34,124,0,239,0,2
"Rockland, ME","40500",1991,253,196,27,15,8,7,0,218,108,38,0,0,202,0,51
"Roseburg, OR","40700",1991,114,96,18,0,0,0,0,94,55,30,0,0,0,0,114
"Roswell, NM","40740",1991,60,59,1,0,0,0,0,52,22,14,0,0,0,0,60
"Russellville, AR","40780",1991,60,60,0,0,0,0,0,44,34,18,0,0,0,0,60
"Rutland, VT","40860",1991,362,354,8,0,0,0,0,69,38,23,63,267,0,0,32
"Sacramento--Roseville--Arden-Arcade, CA","40900",1991,365,53,176,85,39,12,0,237,166,79,59,60,231,9,6
"Safford, AZ","40940",1991,46,46,0,0,0,0,0,48,30,22,0,0,0,0,46
"Saginaw, MI","40980",1991,358,325,33,0,0,0,0,72,48,25,10,0,0,0,348
"Salem, OH","41400",1991,255,218,37,0,0,0,0,82,53,28,0,85,0,0,170
"Salem, OR","41420",1991,181,108,72,1,0,0,0,106,69,45,181,0,0,0,0
"Salinas, CA","41500",1991,365,283,77,5,0,0,0,126,61,44,0,39,324,0,2
"Salisbury, MD-DE","41540",1991,239,140,55,32,8,4,0,235,133,44,0,0,212,0,27
"Salt Lake City, UT","41620",1991,365,182,148,34,1,0,0,159,100,51,30,0,195,0,140
"San Antonio-New Braunfels, TX","41700",1991,364,299,45,18,2,0,0,169,71,34,52,0,297,0,15
"San Diego-Carlsbad, CA","41740",1991,365,66,143,94,45,17,0,242,177,89,6,97,262,0,0
"San Francisco-Oakland-Hayward, CA","41860",1991,365,215,125,22,3,0,0,166,89,47,17,165,168,9,6
"San Jose-Sunnyvale-Santa Clara, CA","41940",1991,365,171,142,46,4,2,0,203,106,54,26,115,218,3,3
"San Juan-Carolina-Caguas, PR","41980",1991,365,248,117,0,0,0,0,90,58,45,257,0,18,0,90
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",1991,365,254,91,18,2,0,0,190,87,46,0,79,281,0,5
"Sandpoint, ID","41760",1991,130,112,18,0,0,0,0,95,57,22,0,0,0,0,130
"Santa Cruz-Watsonville, CA","42100",1991,365,357,6,2,0,0,0,140,44,34,0,16,343,0,6
"Santa Fe, NM","42140",1991,365,365,0,0,0,0,0,49,22,13,254,0,0,0,111
"Santa Maria-Santa Barbara, CA","42200",1991,365,73,194,73,23,2,0,208,140,71,10,50,301,0,4
"Santa Rosa, CA","42220",1991,365,322,39,4,0,0,0,126,55,37,10,97,244,0,14
"Savannah, GA","42340",1991,57,51,6,0,0,0,0,60,51,32,0,0,0,0,57
"Scottsbluff, NE","42420",1991,54,50,4,0,0,0,0,61,43,25,0,0,0,0,54
"Scottsboro, AL","42460",1991,57,53,4,0,0,0,0,65,44,21,0,0,0,0,57
"Scranton--Wilkes-Barre--Hazleton, PA","42540",1991,365,241,79,30,11,4,0,215,112,43,11,148,205,0,1
"Searcy, AR","42620",1991,59,58,1,0,0,0,0,87,39,19,0,0,0,0,59
"Seattle-Tacoma-Bellevue, WA","42660",1991,365,125,229,8,3,0,0,166,82,57,281,0,55,4,25
"Seneca, SC","42860",1991,316,276,37,2,1,0,0,190,58,34,0,0,316,0,0
"Sevierville, TN","42940",1991,331,184,104,42,1,0,0,151,108,48,0,0,331,0,0
"Sheboygan, WI","43100",1991,216,151,31,19,10,5,0,243,122,34,0,5,211,0,0
"Shelton, WA","43220",1991,16,16,0,0,0,0,0,44,41,29,0,0,0,0,16
"Sheridan, WY","43260",1991,190,129,60,1,0,0,0,122,63,36,0,0,0,0,190
"Show Low, AZ","43320",1991,128,125,3,0,0,0,0,56,25,16,0,0,0,102,26
"Shreveport-Bossier City, LA","43340",1991,363,280,69,11,3,0,0,166,80,39,0,0,357,0,6
"Sierra Vista-Douglas, AZ","43420",1991,338,233,99,6,0,0,0,147,74,45,0,0,295,7,36
"Silver City, NM","43500",1991,89,86,3,0,0,0,0,60,34,21,0,0,0,0,89
"Sioux City, IA-NE-SD","43580",1991,58,56,2,0,0,0,0,58,46,23,0,0,0,0,58
"Sioux Falls, SD","43620",1991,59,57,2,0,0,0,0,55,37,19,0,0,0,0,59
"Somerset, PA","43740",1991,354,236,76,35,7,0,0,187,108,39,0,0,354,0,0
"Sonora, CA","43760",1991,210,108,88,14,0,0,0,129,93,49,0,0,210,0,0
"South Bend-Mishawaka, IN-MI","43780",1991,362,253,47,50,11,1,0,207,122,32,131,10,171,0,50
"Spartanburg, SC","43900",1991,365,240,97,26,2,0,0,172,97,42,0,0,365,0,0
"Spokane-Spokane Valley, WA","44060",1991,365,117,230,16,2,0,0,199,92,57,291,0,53,0,21
"Springfield, IL","44100",1991,365,297,52,13,2,1,0,216,77,36,57,0,303,0,5
"Springfield, MA","44140",1991,365,240,93,18,8,6,0,230,97,45,43,158,159,0,5
"Springfield, MO","44180",1991,365,331,33,1,0,0,0,115,50,35,31,87,244,0,3
"Springfield, OH","44220",1991,214,109,63,31,10,1,0,203,122,50,0,0,214,0,0
"St. Joseph, MO-KS","41140",1991,358,246,112,0,0,0,0,84,63,40,0,0,0,0,358
"St. Louis, MO-IL","41180",1991,365,188,109,37,27,4,0,207,143,50,21,145,170,0,29
"St. Marys, PA","41260",1991,360,257,70,22,11,0,0,195,100,40,0,0,360,0,0
"State College, PA","44300",1991,354,234,68,39,10,3,0,207,122,38,0,0,354,0,0
"Staunton-Waynesboro, VA","44420",1991,351,264,78,9,0,0,0,147,77,41,0,0,351,0,0
"Steamboat Springs, CO","44460",1991,182,135,46,1,0,0,0,109,70,27,0,0,0,0,182
"Sterling, CO","44540",1991,58,58,0,0,0,0,0,50,42,17,0,0,0,0,58
"Stockton-Lodi, CA","44700",1991,365,193,123,42,7,0,0,174,108,48,37,95,217,0,16
"Summerville, GA","44900",1991,38,37,1,0,0,0,0,58,39,17,0,0,0,0,38
"Syracuse, NY","45060",1991,365,254,80,20,11,0,0,192,97,43,72,0,285,0,8
"Talladega-Sylacauga, AL","45180",1991,59,51,8,0,0,0,0,70,55,27,0,0,0,0,59
"Tallahassee, FL","45220",1991,25,25,0,0,0,0,0,35,31,28,0,0,25,0,0
"Tampa-St. Petersburg-Clearwater, FL","45300",1991,365,284,66,14,1,0,0,174,71,40,27,67,264,0,7
"Taos, NM","45340",1991,184,181,3,0,0,0,0,67,34,17,0,0,0,0,184
"Terre Haute, IN","45460",1991,318,233,63,16,6,0,0,192,90,38,0,0,141,0,177
"Texarkana, TX-AR","45500",1991,59,59,0,0,0,0,0,44,36,19,0,0,0,0,59
"Tiffin, OH","45660",1991,24,23,1,0,0,0,0,76,38,21,0,0,0,0,24
"Toledo, OH","45780",1991,365,291,47,21,5,1,0,204,90,32,151,0,192,0,22
"Topeka, KS","45820",1991,37,35,2,0,0,0,0,54,36,21,0,0,0,0,37
"Torrington, CT","45860",1991,236,178,38,9,10,1,0,205,93,39,0,0,210,0,26
"Traverse City, MI","45900",1991,99,60,17,11,9,2,0,238,151,44,0,0,99,0,0
"Trenton, NJ","45940",1991,365,242,45,32,29,17,0,232,161,38,17,0,337,0,11
"Troy, AL","45980",1991,58,57,1,0,0,0,0,56,38,21,0,0,0,0,58
"Truckee-Grass Valley, CA","46020",1991,363,226,98,34,5,0,0,177,101,44,4,0,353,0,6
"Tucson, AZ","46060",1991,365,131,218,16,0,0,0,143,84,55,86,46,215,0,18
"Tullahoma-Manchester, TN","46100",1991,54,50,4,0,0,0,0,73,44,21,0,0,0,0,54
"Tulsa, OK","46140",1991,365,210,106,37,11,1,0,206,109,46,9,90,254,0,12
"Tupelo, MS","46180",1991,259,220,34,5,0,0,0,126,64,36,0,0,259,0,0
"Tuscaloosa, AL","46220",1991,60,55,5,0,0,0,0,79,46,22,0,0,0,0,60
"Twin Falls, ID","46300",1991,45,42,3,0,0,0,0,72,42,19,0,0,0,0,45
"Tyler, TX","46340",1991,58,58,0,0,0,0,0,46,26,18,0,0,0,0,58
"Ukiah, CA","46380",1991,73,69,4,0,0,0,0,60,40,22,0,0,0,0,73
"Urban Honolulu, HI","46520",1991,365,363,2,0,0,0,0,57,31,20,172,0,174,0,19
"Utica-Rome, NY","46540",1991,355,304,33,11,7,0,0,177,64,32,0,0,346,0,9
"Vallejo-Fairfield, CA","46700",1991,365,285,74,5,1,0,0,154,68,38,33,96,230,0,6
"Vicksburg, MS","46980",1991,279,223,50,6,0,0,0,140,71,38,0,0,275,0,4
"Victoria, TX","47020",1991,173,139,24,6,4,0,0,156,74,35,0,0,173,0,0
"Vincennes, IN","47180",1991,361,261,69,22,9,0,0,182,93,37,0,0,359,0,2
"Vineland-Bridgeton, NJ","47220",1991,338,239,44,33,18,4,0,212,133,35,0,0,338,0,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",1991,365,226,92,42,5,0,0,172,108,46,16,164,183,0,2
"Visalia-Porterville, CA","47300",1991,365,123,112,73,56,1,0,206,169,70,12,79,253,0,21
"Wabash, IN","47340",1991,361,248,69,36,8,0,0,190,101,39,0,0,358,0,3
"Walla Walla, WA","47460",1991,60,41,15,2,1,0,1,647,83,32,0,0,0,0,60
"Walterboro, SC","47500",1991,354,307,45,2,0,0,0,115,61,36,0,0,354,0,0
"Washington Court House, OH","47920",1991,349,237,64,34,14,0,0,192,112,39,0,0,349,0,0
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",1991,365,87,167,61,39,11,0,243,161,71,8,172,152,32,1
"Waterloo-Cedar Falls, IA","47940",1991,48,43,5,0,0,0,0,71,52,30,0,0,0,0,48
"Watertown-Fort Atkinson, WI","48020",1991,181,120,44,15,2,0,0,182,97,44,0,0,181,0,0
"Watertown-Fort Drum, NY","48060",1991,241,200,23,8,7,3,0,201,90,32,0,0,241,0,0
"Wausau, WI","48140",1991,52,49,3,0,0,0,0,67,41,30,0,0,52,0,0
"Weirton-Steubenville, WV-OH","48260",1991,365,150,152,45,17,1,0,222,133,55,16,43,145,0,161
"Wenatchee, WA","48300",1991,48,47,1,0,0,0,0,60,36,18,0,0,0,0,48
"Wheeling, WV-OH","48540",1991,365,282,53,25,5,0,0,172,90,33,59,0,257,0,49
"Whitewater-Elkhorn, WI","48580",1991,270,181,44,32,12,1,0,201,119,43,0,0,270,0,0
"Wichita Falls, TX","48660",1991,53,51,2,0,0,0,0,77,38,21,0,0,0,0,53
"Wichita, KS","48620",1991,365,263,90,11,1,0,0,154,74,40,57,0,288,0,20
"Williamsport, PA","48700",1991,355,316,27,9,3,0,0,172,54,30,0,0,337,0,18
"Williston, ND","48780",1991,58,58,0,0,0,0,0,36,20,12,0,0,0,0,58
"Wilmington, NC","48900",1991,58,57,1,0,0,0,0,52,36,22,0,0,0,0,58
"Wilmington, OH","48940",1991,211,95,67,34,13,2,0,203,143,61,0,0,211,0,0
"Winchester, VA-WV","49020",1991,60,57,3,0,0,0,0,53,45,25,0,0,0,0,60
"Winston-Salem, NC","49180",1991,365,203,123,36,3,0,0,169,101,47,98,57,201,0,9
"Woodward, OK","49260",1991,54,54,0,0,0,0,0,49,35,19,0,0,0,0,54
"Worcester, MA-CT","49340",1991,365,295,47,14,6,3,0,204,74,39,10,235,119,0,1
"Yakima, WA","49420",1991,363,246,110,6,1,0,0,151,74,40,313,0,0,0,50
"York-Hanover, PA","49620",1991,365,246,70,33,15,1,0,204,112,41,10,197,154,0,4
"Youngstown-Warren-Boardman, OH-PA","49660",1991,365,243,56,43,20,3,0,205,133,42,1,0,295,0,69
"Yuba City, CA","49700",1991,343,221,94,26,2,0,0,174,93,42,18,28,270,0,27
"Yuma, AZ","49740",1991,166,116,46,4,0,0,0,138,77,42,0,0,162,0,4
