"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Little Rock-North Little Rock-Conway, AR","30780",2003,365,134,216,14,1,0,0,151,84,56,0,10,112,243,0
"Logan, UT-ID","30860",2003,364,224,130,10,0,0,0,126,83,44,0,137,141,82,4
"London, KY","30940",2003,61,27,33,1,0,0,0,113,77,52,0,0,0,61,0
"Longview, TX","30980",2003,365,230,119,14,2,0,0,154,87,43,0,8,294,63,0
"Longview, WA","31020",2003,218,183,35,0,0,0,0,98,60,22,0,0,0,218,0
"Los Alamos, NM","31060",2003,112,112,0,0,0,0,0,41,21,13,0,0,0,112,0
"Los Angeles-Long Beach-Anaheim, CA","31080",2003,365,31,161,83,60,30,0,249,197,97,2,53,186,123,1
"Louisville/Jefferson County, KY-IN","31140",2003,365,107,227,23,8,0,0,179,97,59,1,8,91,262,3
"Lubbock, TX","31180",2003,60,53,7,0,0,0,0,80,54,29,0,0,0,60,0
"Ludington, MI","31220",2003,183,131,35,13,4,0,0,187,93,43,0,0,183,0,0
"Lumberton, NC","31300",2003,115,60,55,0,0,0,0,95,70,48,0,0,0,115,0
"Lynchburg, VA","31340",2003,96,49,46,1,0,0,0,111,73,50,0,0,0,96,0
"Macon, GA","31420",2003,326,160,147,18,1,0,0,159,84,51,0,0,117,209,0
"Madera, CA","31460",2003,364,204,96,51,13,0,0,192,126,46,0,64,300,0,0
"Madison, WI","31540",2003,245,135,93,16,1,0,0,154,97,49,0,0,175,70,0
"Malone, NY","31660",2003,356,355,1,0,0,0,0,51,23,9,0,0,0,0,356
"Manchester-Nashua, NH","31700",2003,365,272,78,15,0,0,0,150,77,39,29,99,168,66,3
"Manhattan, KS","31740",2003,365,260,91,14,0,0,0,140,84,40,0,0,365,0,0
"Manitowoc, WI","31820",2003,243,170,60,7,5,1,0,208,84,42,0,0,173,70,0
"Marietta, OH","31930",2003,247,173,63,8,1,2,0,222,84,43,0,0,211,0,36
"Marion, NC","32000",2003,105,49,54,2,0,0,0,111,70,51,0,0,0,105,0
"Marshall, TX","32220",2003,363,245,106,10,2,0,0,169,80,44,0,3,290,70,0
"Mason City, IA","32380",2003,363,264,99,0,0,0,0,93,63,37,0,0,0,77,286
"Mayaguez, PR","32420",2003,99,89,10,0,0,0,0,72,51,30,0,0,0,99,0
"Mayfield, KY","32460",2003,245,160,74,10,1,0,0,154,84,44,0,0,245,0,0
"McAlester, OK","32540",2003,363,265,90,8,0,0,0,129,67,42,0,0,299,64,0
"McAllen-Edinburg-Mission, TX","32580",2003,365,263,93,9,0,0,0,150,68,40,0,0,205,78,82
"Medford, OR","32780",2003,365,275,83,7,0,0,0,129,72,36,143,0,147,72,3
"Memphis, TN-MS-AR","32820",2003,365,92,225,39,8,1,0,203,108,63,0,18,120,227,0
"Merced, CA","32900",2003,364,128,118,65,49,4,0,205,159,71,0,34,284,44,2
"Meridian, MS","32940",2003,267,192,71,4,0,0,0,115,71,43,0,0,187,80,0
"Miami, OK","33060",2003,364,242,102,20,0,0,0,140,80,42,1,37,213,37,76
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",2003,365,199,161,4,1,0,0,164,67,49,2,6,112,243,2
"Michigan City-La Porte, IN","33140",2003,240,130,89,18,3,0,0,164,97,49,0,0,154,86,0
"Middlesborough, KY","33180",2003,265,174,82,9,0,0,0,147,77,44,0,0,221,44,0
"Milwaukee-Waukesha-West Allis, WI","33340",2003,365,215,121,21,7,1,0,207,91,46,25,35,129,176,0
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",2003,365,154,188,20,3,0,0,156,93,54,0,20,109,219,17
"Missoula, MT","33540",2003,364,312,42,6,3,1,0,264,62,24,53,85,0,110,116
"Mobile, AL","33660",2003,362,241,103,16,2,0,0,182,80,40,39,0,184,91,48
"Modesto, CA","33700",2003,365,194,102,53,16,0,0,187,126,49,4,84,226,48,3
"Monroe, LA","33740",2003,362,249,97,15,1,0,0,154,77,42,0,0,302,60,0
"Monroe, MI","33780",2003,119,58,57,3,1,0,0,155,83,51,0,0,0,119,0
"Montgomery, AL","33860",2003,284,175,102,7,0,0,0,143,80,46,0,0,184,100,0
"Morehead City, NC","33980",2003,357,312,38,7,0,0,0,133,58,38,0,0,357,0,0
"Morgan City, LA","34020",2003,342,288,41,13,0,0,0,133,67,33,0,0,342,0,0
"Morgantown, WV","34060",2003,263,154,100,7,2,0,0,179,84,47,0,0,165,95,3
"Morristown, TN","34100",2003,245,169,62,11,3,0,0,187,87,44,0,0,245,0,0
"Moscow, ID","34140",2003,25,25,0,0,0,0,0,34,23,17,0,0,0,25,0
"Moses Lake, WA","34180",2003,65,57,8,0,0,0,0,60,52,24,0,0,0,65,0
"Mount Vernon, IL","34500",2003,209,119,75,15,0,0,0,133,93,48,0,0,209,0,0
"Mount Vernon, OH","34540",2003,214,151,48,12,2,1,0,207,87,44,0,0,214,0,0
"Mount Vernon-Anacortes, WA","34580",2003,361,354,7,0,0,0,0,77,44,31,0,20,341,0,0
"Mountain Home, ID","34300",2003,365,314,50,1,0,0,0,120,54,38,0,155,210,0,0
"Muncie, IN","34620",2003,233,130,90,10,3,0,0,182,87,48,0,0,157,76,0
"Muscatine, IA","34700",2003,359,288,67,4,0,0,0,122,62,26,0,0,0,102,257
"Muskegon, MI","34740",2003,243,154,70,14,3,2,0,203,97,44,0,0,163,80,0
"Muskogee, OK","34780",2003,365,301,64,0,0,0,0,95,56,25,0,39,0,111,215
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","34820",2003,119,76,43,0,0,0,0,85,61,44,0,0,0,119,0
"Napa, CA","34900",2003,365,350,12,3,0,0,0,143,43,31,2,101,258,0,4
"Naples-Immokalee-Marco Island, FL","34940",2003,335,312,18,5,0,0,0,122,47,32,0,0,335,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",2003,365,106,216,38,5,0,0,174,101,58,1,6,133,225,0
"Natchez, MS-LA","35020",2003,279,177,81,18,3,0,0,161,90,45,0,0,201,78,0
"New Castle, IN","35220",2003,117,64,51,2,0,0,0,104,80,48,0,0,0,117,0
"New Castle, PA","35260",2003,365,315,44,5,0,1,0,218,54,35,0,134,166,0,65
"New Haven-Milford, CT","35300",2003,365,116,214,26,6,3,0,220,100,59,0,22,83,225,35
"New Orleans-Metairie, LA","35380",2003,365,189,151,19,6,0,0,195,87,50,0,14,148,203,0
"New York-Newark-Jersey City, NY-NJ-PA","35620",2003,365,84,220,44,13,4,0,226,122,64,0,74,110,179,2
"Niles-Benton Harbor, MI","35660",2003,241,143,74,18,6,0,0,190,100,46,0,0,170,71,0
"Nogales, AZ","35700",2003,61,34,25,2,0,0,0,115,79,43,0,0,0,44,17
"North Platte, NE","35820",2003,82,69,13,0,0,0,0,98,55,26,0,0,0,82,0
"North Port-Sarasota-Bradenton, FL","35840",2003,365,279,67,16,3,0,0,179,71,40,9,0,318,37,1
"Norwich-New London, CT","35980",2003,237,162,56,14,3,2,0,208,80,43,0,0,165,72,0
"Ocala, FL","36100",2003,365,308,51,5,1,0,0,156,56,36,0,0,311,54,0
"Odessa, TX","36220",2003,123,108,15,0,0,0,0,80,53,30,0,0,0,123,0
"Ogden-Clearfield, UT","36260",2003,365,183,143,37,2,0,0,185,105,50,3,183,133,29,17
"Ogdensburg-Massena, NY","36300",2003,96,79,16,1,0,0,0,131,57,24,0,0,0,96,0
"Oklahoma City, OK","36420",2003,365,161,173,29,2,0,0,169,100,52,0,43,195,125,2
"Olympia-Tumwater, WA","36500",2003,364,265,91,8,0,0,0,120,75,39,0,0,122,242,0
"Omaha-Council Bluffs, NE-IA","36540",2003,365,181,170,13,1,0,0,177,84,51,3,0,136,164,62
"Orangeburg, SC","36700",2003,355,321,34,0,0,0,0,88,49,12,0,262,0,93,0
"Orlando-Kissimmee-Sanford, FL","36740",2003,365,213,137,14,1,0,0,151,72,46,0,12,168,184,1
"Oshkosh-Neenah, WI","36780",2003,201,142,46,13,0,0,0,143,80,45,0,0,184,17,0
"Othello, WA","36830",2003,365,339,25,1,0,0,0,104,45,24,0,0,0,365,0
"Ottawa-Peru, IL","36860",2003,365,305,59,1,0,0,0,103,56,24,0,0,0,111,254
"Owensboro, KY","36980",2003,365,223,115,26,1,0,0,154,93,44,0,76,214,65,10
"Oxford, NC","37080",2003,205,116,65,20,4,0,0,200,112,48,0,0,205,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",2003,365,164,105,68,27,1,0,209,143,54,0,47,277,36,5
"Paducah, KY-IL","37140",2003,365,227,115,22,1,0,0,154,90,44,0,80,206,65,14
"Pahrump, NV","37220",2003,116,108,5,2,0,1,0,208,46,22,0,0,0,0,116
"Palatka, FL","37260",2003,365,365,0,0,0,0,0,50,33,19,0,0,0,0,365
"Palm Bay-Melbourne-Titusville, FL","37340",2003,365,322,36,7,0,0,0,147,53,36,0,0,321,25,19
"Panama City, FL","37460",2003,359,266,70,20,3,0,0,185,84,38,0,0,289,61,9
"Parkersburg-Vienna, WV","37620",2003,259,142,107,8,1,1,0,209,83,48,0,0,161,94,4
"Payson, AZ","37740",2003,256,75,134,44,3,0,0,169,112,67,0,1,192,54,9
"Pensacola-Ferry Pass-Brent, FL","37860",2003,365,209,133,21,2,0,0,197,90,48,0,0,198,167,0
"Peoria, IL","37900",2003,365,266,89,10,0,0,0,129,77,39,29,0,266,70,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",2003,365,106,197,49,11,2,0,226,115,63,1,37,113,214,0
"Phoenix-Mesa-Scottsdale, AZ","38060",2003,365,43,237,73,12,0,0,195,122,74,6,121,196,26,16
"Picayune, MS","38100",2003,113,62,51,0,0,0,0,85,65,48,0,0,0,113,0
"Pine Bluff, AR","38220",2003,117,62,55,0,0,0,0,100,67,48,0,0,0,117,0
"Pittsburgh, PA","38300",2003,365,84,217,44,17,3,0,218,122,65,0,11,84,263,7
"Pittsfield, MA","38340",2003,201,122,65,12,2,0,0,197,93,45,0,0,135,66,0
"Platteville, WI","38420",2003,119,75,42,2,0,0,0,112,69,39,0,0,0,119,0
"Pocatello, ID","38540",2003,361,274,87,0,0,0,0,88,57,35,0,0,0,324,37
"Point Pleasant, WV-OH","38580",2003,55,24,29,2,0,0,0,106,83,54,0,0,0,55,0
"Ponca City, OK","38620",2003,365,219,128,18,0,0,0,140,90,45,1,32,194,54,84
"Ponce, PR","38660",2003,115,95,20,0,0,0,0,81,53,32,0,0,0,78,37
"Port Angeles, WA","38820",2003,365,286,79,0,0,0,0,80,61,34,0,0,168,197,0
"Port St. Lucie, FL","38940",2003,365,333,30,2,0,0,0,101,48,35,0,22,282,53,8
"Portland-South Portland, ME","38860",2003,365,304,48,11,2,0,0,169,65,38,0,96,252,10,7
"Portland-Vancouver-Hillsboro, OR-WA","38900",2003,365,263,93,9,0,0,0,147,66,40,35,5,117,208,0
"Portsmouth, OH","39020",2003,122,59,62,1,0,0,0,102,76,53,0,0,0,117,5
"Pottsville, PA","39060",2003,353,353,0,0,0,0,0,16,8,2,353,0,0,0,0
"Prescott, AZ","39140",2003,263,154,109,0,0,0,0,100,74,49,0,0,211,45,7
"Providence-Warwick, RI-MA","39300",2003,365,186,152,17,9,1,0,213,93,50,0,34,132,199,0
"Provo-Orem, UT","39340",2003,365,185,150,28,2,0,0,195,97,50,11,105,143,97,9
"Pueblo, CO","39380",2003,128,119,9,0,0,0,0,93,48,30,0,0,0,92,36
"Pullman, WA","39420",2003,365,337,28,0,0,0,0,97,44,22,0,0,0,365,0
"Quincy, IL-MO","39500",2003,361,293,64,4,0,0,0,122,62,35,0,0,324,37,0
"Racine, WI","39540",2003,200,156,32,12,0,0,0,147,87,38,17,0,183,0,0
"Raleigh, NC","39580",2003,363,149,182,26,5,1,0,210,98,53,7,0,133,223,0
"Rapid City, SD","39660",2003,331,224,101,6,0,0,0,122,77,44,0,0,141,35,155
"Reading, PA","39740",2003,365,265,82,16,1,1,0,201,80,39,0,140,135,86,4
"Red Bluff, CA","39780",2003,278,155,85,35,3,0,0,156,105,46,0,0,261,0,17
"Red Wing, MN","39860",2003,122,84,33,5,0,0,0,147,87,45,0,0,122,0,0
"Redding, CA","39820",2003,364,262,77,18,7,0,0,177,90,43,0,0,342,20,2
"Reno, NV","39900",2003,365,252,104,8,1,0,0,161,80,45,19,0,314,22,10
"Richmond, VA","40060",2003,365,139,194,27,4,1,0,202,97,55,0,50,102,213,0
"Richmond-Berea, KY","40080",2003,116,68,48,0,0,0,0,91,74,45,0,0,0,112,4
"Riverside-San Bernardino-Ontario, CA","40140",2003,365,34,145,67,68,51,0,251,209,101,0,31,201,124,9
"Riverton, WY","40180",2003,122,95,26,1,0,0,0,102,64,24,0,0,0,94,28
"Roanoke Rapids, NC","40260",2003,203,133,58,11,1,0,0,154,87,44,0,0,203,0,0
"Roanoke, VA","40220",2003,365,249,110,5,1,0,0,164,74,40,1,119,155,89,1
"Rochester, MN","40340",2003,310,166,134,10,0,0,0,136,80,48,0,0,104,206,0
"Rochester, NY","40380",2003,365,296,57,9,3,0,0,190,66,36,15,0,278,72,0
"Rock Springs, WY","40540",2003,365,285,71,9,0,0,0,131,59,28,0,0,0,0,365
"Rockford, IL","40420",2003,365,296,62,7,0,0,0,136,64,34,14,0,318,33,0
"Rockland, ME","40500",2003,203,169,23,10,0,1,0,202,74,38,0,0,172,0,31
"Rocky Mount, NC","40580",2003,260,153,90,13,4,0,0,179,93,45,0,0,178,82,0
"Rome, GA","40660",2003,118,42,72,4,0,0,0,123,83,60,0,0,0,116,2
"Roswell, NM","40740",2003,123,102,20,1,0,0,0,140,56,32,0,0,0,113,10
"Ruidoso, NM","40760",2003,116,113,3,0,0,0,0,62,29,15,0,0,0,116,0
"Russellville, AR","40780",2003,117,65,52,0,0,0,0,89,66,48,0,0,0,117,0
"Rutland, VT","40860",2003,268,237,29,2,0,0,0,105,54,27,3,192,0,73,0
"Sacramento--Roseville--Arden-Arcade, CA","40900",2003,365,61,190,73,34,7,0,218,152,80,0,4,255,104,2
"Safford, AZ","40940",2003,60,57,3,0,0,0,0,61,38,19,0,0,0,0,60
"Saginaw, MI","40980",2003,113,75,38,0,0,0,0,95,68,38,0,0,0,113,0
"Salem, OH","41400",2003,61,52,9,0,0,0,0,71,54,30,0,0,0,0,61
"Salem, OR","41420",2003,327,297,24,6,0,0,0,133,50,29,160,0,145,22,0
"Salinas, CA","41500",2003,365,333,29,3,0,0,0,136,48,36,0,12,332,13,8
"Salisbury, MD-DE","41540",2003,270,164,82,19,3,2,0,218,93,45,0,0,197,73,0
"Salt Lake City, UT","41620",2003,365,144,182,32,6,1,0,296,101,56,0,105,135,81,44
"San Antonio-New Braunfels, TX","41700",2003,365,232,100,26,7,0,0,187,97,45,0,46,242,48,29
"San Diego-Carlsbad, CA","41740",2003,365,82,204,71,7,1,0,289,126,68,2,41,185,134,3
"San Francisco-Oakland-Hayward, CA","41860",2003,365,218,121,23,3,0,0,172,93,46,1,55,197,110,2
"San Jose-Sunnyvale-Santa Clara, CA","41940",2003,365,172,158,29,6,0,0,190,100,52,0,22,229,114,0
"San Juan-Carolina-Caguas, PR","41980",2003,365,259,106,0,0,0,0,89,61,41,84,0,0,192,89
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",2003,365,265,88,11,1,0,0,159,80,44,0,16,326,17,6
"Sandpoint, ID","41760",2003,339,332,7,0,0,0,0,86,34,14,0,0,0,48,291
"Santa Cruz-Watsonville, CA","42100",2003,365,336,27,2,0,0,0,112,48,35,0,1,346,14,4
"Santa Fe, NM","42140",2003,364,361,3,0,0,0,0,67,26,12,184,0,0,176,4
"Santa Maria-Santa Barbara, CA","42200",2003,365,203,122,35,5,0,0,192,101,48,0,7,345,12,1
"Santa Rosa, CA","42220",2003,365,330,33,2,0,0,0,133,49,37,0,62,263,40,0
"Sault Ste. Marie, MI","42300",2003,126,104,21,1,0,0,0,121,62,32,0,0,0,126,0
"Savannah, GA","42340",2003,364,252,108,4,0,0,0,136,68,39,0,0,146,161,57
"Scottsbluff, NE","42420",2003,107,99,8,0,0,0,0,74,48,23,0,0,0,107,0
"Scranton--Wilkes-Barre--Hazleton, PA","42540",2003,365,185,165,12,3,0,0,172,82,50,0,22,95,242,6
"Searcy, AR","42620",2003,114,63,51,0,0,0,0,80,66,47,0,0,0,114,0
"Seattle-Tacoma-Bellevue, WA","42660",2003,365,154,171,38,2,0,0,179,105,53,1,5,147,211,1
"Sebastian-Vero Beach, FL","42680",2003,347,312,30,5,0,0,0,150,51,38,0,0,347,0,0
"Sebring, FL","42700",2003,359,326,24,9,0,0,0,129,50,36,0,0,359,0,0
"Seneca, SC","42860",2003,356,262,80,14,0,0,0,140,77,42,0,0,317,39,0
"Sevierville, TN","42940",2003,363,195,135,30,3,0,0,182,100,49,0,0,363,0,0
"Seymour, IN","42980",2003,183,99,66,18,0,0,0,147,100,48,0,0,183,0,0
"Sheboygan, WI","43100",2003,184,125,40,15,3,1,0,208,101,44,0,0,184,0,0
"Shelton, WA","43220",2003,297,253,42,2,0,0,0,103,61,33,0,0,142,155,0
"Sheridan, WY","43260",2003,238,188,50,0,0,0,0,93,61,31,0,0,0,88,150
"Show Low, AZ","43320",2003,354,201,145,8,0,0,0,122,84,48,0,0,345,5,4
"Shreveport-Bossier City, LA","43340",2003,365,178,169,16,2,0,0,166,80,51,0,0,174,190,1
"Sierra Vista-Douglas, AZ","43420",2003,351,192,152,7,0,0,0,126,80,49,0,0,332,9,10
"Silver City, NM","43500",2003,116,110,6,0,0,0,0,73,40,23,0,0,0,86,30
"Sioux City, IA-NE-SD","43580",2003,121,77,44,0,0,0,0,91,67,39,0,0,0,105,16
"Sioux Falls, SD","43620",2003,365,308,56,1,0,0,0,105,58,27,0,140,32,88,105
"Somerset, KY","43700",2003,265,207,53,5,0,0,0,122,71,42,0,0,243,0,22
"Somerset, PA","43740",2003,335,298,32,5,0,0,0,136,54,33,0,0,335,0,0
"Sonora, CA","43760",2003,365,208,100,52,5,0,0,156,115,44,5,0,360,0,0
"South Bend-Mishawaka, IN-MI","43780",2003,365,181,155,22,7,0,0,190,96,51,0,47,130,188,0
"Spartanburg, SC","43900",2003,360,158,180,20,2,0,0,172,88,54,0,0,116,244,0
"Spokane-Spokane Valley, WA","44060",2003,365,165,183,17,0,0,0,139,84,53,16,0,123,219,7
"Springfield, IL","44100",2003,365,279,78,8,0,0,0,133,71,36,6,0,284,75,0
"Springfield, MA","44140",2003,365,178,164,20,3,0,0,185,90,51,0,14,163,187,1
"Springfield, MO","44180",2003,365,253,106,6,0,0,0,150,71,40,10,116,172,67,0
"Springfield, OH","44220",2003,264,155,91,15,1,2,0,216,93,48,0,0,181,83,0
"St. Cloud, MN","41060",2003,365,254,109,2,0,0,0,113,70,38,79,0,80,206,0
"St. George, UT","41100",2003,116,115,1,0,0,0,0,58,25,13,0,0,0,116,0
"St. Joseph, MO-KS","41140",2003,121,65,55,1,0,0,0,104,67,46,0,0,0,98,23
"St. Louis, MO-IL","41180",2003,365,72,235,47,8,3,0,212,115,67,0,21,100,180,64
"St. Marys, PA","41260",2003,359,301,51,4,3,0,0,182,61,34,0,0,359,0,0
"State College, PA","44300",2003,365,173,172,16,2,2,0,202,84,53,0,3,157,205,0
"Steamboat Springs, CO","44460",2003,351,325,26,0,0,0,0,98,44,19,0,0,0,40,311
"Stillwater, OK","44660",2003,2,2,0,0,0,0,0,33,33,33,0,0,0,2,0
"Stockton-Lodi, CA","44700",2003,365,240,98,25,2,0,0,159,97,44,2,90,201,55,17
"Summerville, GA","44900",2003,52,52,0,0,0,0,0,49,29,19,0,0,0,0,52
"Syracuse, NY","45060",2003,365,280,73,7,3,2,0,204,74,39,3,0,338,24,0
"Tahlequah, OK","45140",2003,365,267,89,8,1,0,0,151,74,41,37,30,225,39,34
"Talladega-Sylacauga, AL","45180",2003,114,42,71,1,0,0,0,116,74,55,0,0,0,106,8
"Tallahassee, FL","45220",2003,365,218,135,12,0,0,0,150,76,44,0,0,188,173,4
"Tampa-St. Petersburg-Clearwater, FL","45300",2003,365,177,160,24,4,0,0,169,87,51,0,1,141,219,4
"Taos, NM","45340",2003,363,354,9,0,0,0,0,75,29,17,0,0,0,354,9
"Terre Haute, IN","45460",2003,242,139,92,9,2,0,0,161,84,48,0,0,158,83,1
"Texarkana, TX-AR","45500",2003,126,58,68,0,0,0,0,83,72,52,0,0,0,126,0
"The Dalles, OR","45520",2003,52,45,7,0,0,0,0,72,52,23,0,0,0,52,0
"Tiffin, OH","45660",2003,166,164,2,0,0,0,0,53,30,15,0,0,0,0,166
"Toledo, OH","45780",2003,365,142,191,26,6,0,0,197,98,55,0,0,121,243,1
"Topeka, KS","45820",2003,122,82,38,1,1,0,0,155,63,43,0,0,0,118,4
"Torrington, CT","45860",2003,243,166,60,14,3,0,0,182,90,44,0,0,175,68,0
"Traverse City, MI","45900",2003,183,121,44,12,6,0,0,182,100,44,0,0,183,0,0
"Trenton, NJ","45940",2003,365,264,77,17,5,2,0,204,87,41,0,95,216,54,0
"Troy, AL","45980",2003,48,47,1,0,0,0,0,76,33,19,0,0,0,0,48
"Truckee-Grass Valley, CA","46020",2003,365,172,100,71,22,0,0,195,133,58,0,0,339,17,9
"Tucson, AZ","46060",2003,365,164,170,30,1,0,0,154,97,52,0,48,241,33,43
"Tulsa, OK","46140",2003,365,150,182,26,7,0,0,172,100,55,0,3,203,158,1
"Tupelo, MS","46180",2003,322,210,104,8,0,0,0,129,77,44,0,0,204,118,0
"Tuscaloosa, AL","46220",2003,279,204,73,2,0,0,0,119,64,41,0,0,196,83,0
"Twin Falls, ID","46300",2003,42,38,4,0,0,0,0,61,46,23,0,0,0,42,0
"Tyler, TX","46340",2003,360,254,83,22,1,0,0,154,87,42,0,5,355,0,0
"Ukiah, CA","46380",2003,365,339,26,0,0,0,0,87,47,33,7,39,295,21,3
"Union City, TN-KY","46460",2003,302,210,76,15,1,0,0,154,80,43,0,5,297,0,0
"Urban Honolulu, HI","46520",2003,365,358,5,1,1,0,0,170,34,23,14,17,176,136,22
"Utica-Rome, NY","46540",2003,350,304,38,6,2,0,0,185,63,36,0,0,332,18,0
"Valdosta, GA","46660",2003,52,33,19,0,0,0,0,73,63,46,0,0,0,52,0
"Vallejo-Fairfield, CA","46700",2003,365,300,55,10,0,0,0,136,61,38,2,61,262,40,0
"Vernal, UT","46860",2003,55,55,0,0,0,0,0,25,12,6,0,0,0,0,55
"Vicksburg, MS","46980",2003,268,186,78,4,0,0,0,126,71,43,0,0,189,79,0
"Victoria, TX","47020",2003,358,290,52,14,2,0,0,174,77,34,0,0,358,0,0
"Vincennes, IN","47180",2003,363,253,95,14,1,0,0,164,84,41,0,0,291,72,0
"Vineland-Bridgeton, NJ","47220",2003,358,279,54,22,2,1,0,216,84,36,0,0,358,0,0
"Vineyard Haven, MA","47240",2003,100,81,19,0,0,0,0,88,63,24,0,0,0,100,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",2003,364,176,170,14,3,1,0,207,84,51,0,51,119,193,1
"Visalia-Porterville, CA","47300",2003,365,56,126,93,78,12,0,210,177,101,0,0,224,140,1
"Wabash, IN","47340",2003,348,276,62,7,3,0,0,195,71,37,0,0,348,0,0
"Waco, TX","47380",2003,30,20,10,0,0,0,0,94,76,37,0,0,0,30,0
"Walla Walla, WA","47460",2003,362,270,89,1,1,0,1,1234,63,30,0,0,0,297,65
"Walterboro, SC","47500",2003,230,189,38,3,0,0,0,119,64,36,0,0,230,0,0
"Warner Robins, GA","47580",2003,59,32,27,0,0,0,0,83,75,49,0,0,0,59,0
"Warsaw, IN","47700",2003,172,91,62,15,4,0,0,179,101,50,0,0,172,0,0
"Washington Court House, OH","47920",2003,348,272,65,9,2,0,0,177,77,36,0,0,348,0,0
"Washington, IN","47780",2003,26,26,0,0,0,0,0,44,25,16,0,0,0,0,26
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2003,365,113,204,40,5,3,0,221,111,58,2,80,99,183,1
"Waterloo-Cedar Falls, IA","47940",2003,258,162,93,3,0,0,0,101,77,44,0,0,186,68,4
"Watertown, SD","47980",2003,121,86,35,0,0,0,0,81,62,38,0,0,0,97,24
"Watertown-Fort Atkinson, WI","48020",2003,204,131,55,18,0,0,0,147,97,45,0,0,183,21,0
"Watertown-Fort Drum, NY","48060",2003,221,171,33,8,7,2,0,202,87,41,0,0,221,0,0
"Wausau, WI","48140",2003,178,129,39,10,0,0,0,126,87,44,0,0,178,0,0
"Weatherford, OK","48220",2003,58,58,0,0,0,0,0,43,33,19,0,0,0,0,58
"Weirton-Steubenville, WV-OH","48260",2003,365,109,228,24,3,1,0,202,98,59,32,0,46,268,19
"Wenatchee, WA","48300",2003,41,41,0,0,0,0,0,42,28,14,0,0,0,0,41
"Wheeling, WV-OH","48540",2003,365,255,100,7,2,1,0,206,74,38,103,0,159,102,1
"Whitewater-Elkhorn, WI","48580",2003,183,109,53,20,1,0,0,151,101,46,0,0,183,0,0
"Wichita, KS","48620",2003,365,225,117,22,1,0,0,159,90,44,6,12,265,55,27
"Williamsport, PA","48700",2003,239,185,41,9,4,0,0,187,80,41,0,0,214,0,25
"Willmar, MN","48820",2003,118,99,17,2,0,0,0,128,55,28,0,0,0,0,118
"Wilmington, NC","48900",2003,355,295,52,8,0,0,0,129,61,34,106,0,175,74,0
"Wilmington, OH","48940",2003,213,122,65,20,6,0,0,195,108,48,0,0,213,0,0
"Winchester, VA-WV","49020",2003,239,178,53,7,1,0,0,172,74,39,0,0,213,0,26
"Winona, MN","49100",2003,113,87,26,0,0,0,0,91,66,29,0,0,0,113,0
"Winston-Salem, NC","49180",2003,365,138,197,24,5,1,0,201,93,56,1,33,101,230,0
"Wisconsin Rapids-Marshfield, WI","49220",2003,24,17,7,0,0,0,0,92,71,40,0,0,0,24,0
"Worcester, MA-CT","49340",2003,365,227,118,17,3,0,0,185,79,44,0,4,229,132,0
"Yakima, WA","49420",2003,246,209,35,2,0,0,0,122,60,20,120,0,0,88,38
"York-Hanover, PA","49620",2003,364,241,95,25,2,1,0,202,88,43,1,126,136,91,10
"Youngstown-Warren-Boardman, OH-PA","49660",2003,365,110,230,20,3,2,0,212,91,58,0,0,112,253,0
"Yuba City, CA","49700",2003,365,248,80,32,5,0,0,185,101,42,0,99,244,18,4
"Yuma, AZ","49740",2003,225,150,63,11,1,0,0,164,84,44,0,0,193,0,32
